gateway listening on port 3000
gateway request | id=3f49c99a-ebfc-4d4f-b4e2-49989e481a64 | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=b6cf1542-eb4e-4520-bb73-090803fb0923 | GET /api/recommendations/1 | status=200 | durationMs=309 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94be9b33-2c13-400b-ac96-f01cc2cd9b68 | GET /api/recommendations/1 | status=200 | durationMs=311 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf794d24-3262-4351-981c-6371e3785ba7 | GET /api/recommendations/1 | status=200 | durationMs=300 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd0f0183-87e3-483b-a9ac-84d2e3bba588 | GET /api/recommendations/1 | status=200 | durationMs=297 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c67f130b-6560-447f-9ede-f4dc80de9098 | GET /api/recommendations/1 | status=200 | durationMs=305 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d7b0c387-7a0c-4448-bb68-a6ce47419a7b | GET /api/recommendations/1 | status=200 | durationMs=307 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1fb7258d-5f10-4b28-99b1-a2d132309c7f | GET /api/recommendations/1 | status=200 | durationMs=298 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8ee927f2-0e30-473e-b1dc-b8b5fb258118 | GET /api/recommendations/1 | status=200 | durationMs=300 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ec267f5-071f-4a31-9f70-4c507618b9bb | GET /api/recommendations/1 | status=200 | durationMs=302 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7bea0f3-6359-4a61-8ae1-1d93f1a781f0 | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8ce1258f-4a50-4a31-95d1-32ce9e24b529 | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a754e262-918b-4db7-b69d-feccfb202a23 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=527e9569-0bca-4158-842e-ecdcc23520e7 | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ac358c7-1d8b-4c4f-a18c-42bb4de669fb | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cf99b610-5a24-4813-851a-9bc4e93f431f | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d9a47ae5-10b0-4c34-bace-f825230ef522 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed5a51e2-56aa-476d-8904-835590fad120 | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f9ebdb19-e828-43c9-99f1-512672ae3d9b | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1d86d195-f6b5-4d65-b625-505a660648ab | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=688078ff-1ba5-4669-82c1-fa9a9763b06a | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d5264c9-75f0-4e6e-a69f-5a99fbaf1c9b | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8519fd00-03ac-42d4-8926-683947b17990 | GET /api/recommendations/1 | status=200 | durationMs=275 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=705a20dd-b81c-4710-9acc-38819864fe48 | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eecd3989-b944-47dc-85cc-a30f2e146e12 | GET /api/recommendations/1 | status=200 | durationMs=258 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=03c35bd1-8be8-497c-8b74-85d9f5b95d0b | GET /api/recommendations/1 | status=200 | durationMs=261 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e85936ba-fd47-48a2-8161-df96e49c717e | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7748768-b404-4e34-8cab-c06b9149acc6 | GET /api/recommendations/1 | status=200 | durationMs=269 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aacfabc9-2852-4e77-b7e5-80c36654ae2b | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7d1c671a-47c8-4e14-acd3-4908c6a77aca | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=60dc0216-53f0-436d-be09-4a59be02c430 | GET /api/recommendations/1 | status=200 | durationMs=269 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f90c1fb9-6677-42fd-9c42-032d5c9ef94f | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e69b74dd-d523-48ae-9e77-0b4d667437cf | GET /api/recommendations/1 | status=200 | durationMs=272 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=979f5b7a-b667-490d-b220-7fb8650463be | GET /api/recommendations/1 | status=200 | durationMs=282 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2ab8dcff-0b37-45dc-8a79-eae39296b85d | GET /api/recommendations/1 | status=200 | durationMs=417 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c1d66aa3-e005-4a8b-b519-72756861f99d | GET /api/recommendations/1 | status=200 | durationMs=415 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cc1fdb81-d147-4f0f-9dc3-67cae89e43b3 | GET /api/recommendations/1 | status=200 | durationMs=414 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c50b9c38-2cc3-49f5-88d9-12a8f1d01c8c | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=744e720a-696e-4a0b-bb55-89dd905f1c7a | GET /api/recommendations/1 | status=200 | durationMs=287 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae9b4f0b-b8fe-4171-ae71-a986d48d0194 | GET /api/recommendations/1 | status=200 | durationMs=289 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d058c950-5624-4eb3-98d5-0b8b6a7d94eb | GET /api/recommendations/1 | status=200 | durationMs=292 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aae68405-a532-48da-8914-ed42658e3344 | GET /api/recommendations/1 | status=200 | durationMs=302 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cf0201cc-5ff4-4ee3-9255-e88ec9817424 | GET /api/recommendations/1 | status=200 | durationMs=300 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fbdffd52-6b8d-48a7-a66b-2a6c6cbd2af4 | GET /api/recommendations/1 | status=200 | durationMs=297 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=62753899-7ca9-491f-8aa6-bb9aba63af91 | GET /api/recommendations/1 | status=200 | durationMs=299 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=02fd2afd-83c9-49df-b694-f7396b7532c0 | GET /api/recommendations/1 | status=200 | durationMs=306 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ef7827aa-dc46-4821-a8b1-21879d9efb2f | GET /api/recommendations/1 | status=200 | durationMs=305 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2f1cd706-84fe-4ce1-91d3-5507973fe9fc | GET /api/recommendations/1 | status=200 | durationMs=302 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c6f731cf-8cb3-4d42-862f-2738d2ce5bda | GET /api/recommendations/1 | status=200 | durationMs=295 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=275e9b0d-09ab-42bd-b096-bff485039f4f | GET /api/recommendations/1 | status=200 | durationMs=296 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e65d8fa-3563-4b2f-be6a-e0a3a291be88 | GET /api/recommendations/1 | status=200 | durationMs=296 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f4545f79-8bf4-4d1c-8bbb-0bf434344de0 | GET /api/recommendations/1 | status=200 | durationMs=292 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5d67e0a8-c2f7-472e-9e54-3c3f6068ab5f | GET /api/recommendations/1 | status=200 | durationMs=294 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5831da8f-558b-4e7e-9bc8-aeb113a8e6f6 | GET /api/recommendations/1 | status=200 | durationMs=299 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb238bde-2c8e-4625-96ad-9d43dbb67461 | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5cccba8a-748b-4e3c-afea-dc60713189f6 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=30140c96-edfa-43b5-b918-17117cf2683b | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b0f4a42-6b9a-4489-aaf0-4732977b1cb2 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c5822c00-0dba-40c9-90f8-161ca31f991b | GET /api/recommendations/1 | status=200 | durationMs=279 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d00bcd4d-8a81-496b-a2fa-abca5f853c62 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a844c535-29ef-41e6-892c-a08ad32cdd6a | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c91e2a97-5e63-47bc-a01a-04b3bc1792c7 | GET /api/recommendations/1 | status=200 | durationMs=286 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a15cc772-bdbf-48e3-a8b6-326a60bb2f89 | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=856ccd9a-e838-4bd5-a7b6-bf60dae771a8 | GET /api/recommendations/1 | status=200 | durationMs=289 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8e8446e8-63b8-4133-862d-c4800091c5f1 | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d43cba1e-de2f-4209-9f35-406388cd9c51 | GET /api/recommendations/1 | status=200 | durationMs=299 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e4742119-f7eb-47c9-be4e-ed62bceb8574 | GET /api/recommendations/1 | status=200 | durationMs=302 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf406162-12e1-401d-ac88-31c0638f0737 | GET /api/recommendations/1 | status=200 | durationMs=305 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13a07c57-e67b-4b8b-bc0b-505c7f2c39ad | GET /api/recommendations/1 | status=200 | durationMs=299 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6f1d2649-d9d8-4eb4-8e89-0dfe180ed7b2 | GET /api/recommendations/1 | status=200 | durationMs=302 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=44c731fc-70dd-4dc9-923c-a560936ab427 | GET /api/recommendations/1 | status=200 | durationMs=305 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2be7db93-6d6e-41a8-bfba-2dc39318a88d | GET /api/recommendations/1 | status=200 | durationMs=309 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f463e8d-1b29-45a7-9729-ca4e5c2dbdf6 | GET /api/recommendations/1 | status=200 | durationMs=309 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d846b451-f121-428b-be8a-2e10b97109ad | GET /api/recommendations/1 | status=200 | durationMs=297 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f8df2fbc-23fd-4fee-9b91-a883e38ef4ab | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e89de007-f282-44ca-ab00-9ac6735b412d | GET /api/recommendations/1 | status=200 | durationMs=291 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64f469c6-e2ee-4f63-b34f-af8fbff5adf6 | GET /api/recommendations/1 | status=200 | durationMs=293 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35c4243d-e0c8-4af1-963b-e67ae670a134 | GET /api/recommendations/1 | status=200 | durationMs=291 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dc7192cd-8246-4563-8be4-48529fc05b8c | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb204fa4-2314-4249-bada-f7271457e7e7 | GET /api/recommendations/1 | status=200 | durationMs=295 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=55812ae0-7fdc-41e7-95cc-1a0081e70f9c | GET /api/recommendations/1 | status=200 | durationMs=299 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ec2e9934-12d1-4db5-a88f-a39dc413fced | GET /api/recommendations/1 | status=200 | durationMs=314 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35a6f4e4-47a3-468e-aa60-3b8f423b4f31 | GET /api/recommendations/1 | status=200 | durationMs=312 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6e163ad9-9f81-4db6-8d96-d380179a66c2 | GET /api/recommendations/1 | status=200 | durationMs=314 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dab8335b-c57c-4428-8830-0d670eddc900 | GET /api/recommendations/1 | status=200 | durationMs=310 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=89afaf76-7ec0-4cc3-83d3-dbeecb2aa493 | GET /api/recommendations/1 | status=200 | durationMs=313 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ee454820-62b0-46f0-b51f-5dc31dcec0ba | GET /api/recommendations/1 | status=200 | durationMs=313 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=264ea4e4-ffe1-4962-9892-a1c4917c602b | GET /api/recommendations/1 | status=200 | durationMs=312 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=51bf02d4-7f14-48ee-864f-2bc5e63446c5 | GET /api/recommendations/1 | status=200 | durationMs=310 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=05bad03b-90ce-4e42-a380-2ec9e1b338a7 | GET /api/recommendations/1 | status=200 | durationMs=310 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=356ad8a2-ef3f-46e0-8599-16f425efbea9 | GET /api/recommendations/1 | status=200 | durationMs=301 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94462f4f-2b81-435e-94ad-f1f81e17f71c | GET /api/recommendations/1 | status=200 | durationMs=296 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d0d5fdee-9220-473d-b337-adcf6e9d7ead | GET /api/recommendations/1 | status=200 | durationMs=292 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=79c524ff-9502-4044-8952-83afcfa2c2e7 | GET /api/recommendations/1 | status=200 | durationMs=289 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bb97ae50-4f51-45d8-b85d-e1572010a368 | GET /api/recommendations/1 | status=200 | durationMs=289 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8a6befd2-ab68-44b5-971d-63e2999c61bb | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4a02806f-9ade-483e-9637-92879292fc4d | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e74900a6-248c-4d32-9d44-ae48e21944ed | GET /api/recommendations/1 | status=200 | durationMs=279 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f14e45d0-2e74-4e7c-b263-99d4e5d2bf3f | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=01be1101-8837-47b4-9bce-7949d85262a9 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a9d94008-cc37-4b32-952f-c4dce34b85c0 | GET /api/recommendations/1 | status=200 | durationMs=275 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ea443d2a-6c3b-423f-810e-5039e0e1db1d | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf5f0953-adb4-474b-b7b3-c284e104963d | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e2d7d31c-8d47-4df8-ad64-99e9c0eef08c | GET /api/recommendations/1 | status=200 | durationMs=282 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbad932b-4674-43ea-ab46-d695e90f6897 | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f761a203-e188-4327-96a4-d5fd874daded | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=34afcf97-872e-4664-b3cf-3b6394d34731 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d29995b0-f36f-4207-b724-c104cb74a1da | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=787cf723-2ff0-4294-bb3d-eb30a5680b5e | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b6aca009-1b4b-432e-8f1d-545ef4bd5ce3 | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=39c1d203-c1db-4160-98ed-a9f4f5135b0a | GET /api/recommendations/1 | status=200 | durationMs=268 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9be983df-2e57-4d77-9b1b-d55cb1f408cd | GET /api/recommendations/1 | status=200 | durationMs=259 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b658bbc5-e967-48cf-9dd7-44129e62fe20 | GET /api/recommendations/1 | status=200 | durationMs=261 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c588c7c-67ef-44d6-9ceb-d38325ae8c60 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35e277eb-29b0-42ee-a400-52ac50b6de6d | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=72f72c4b-04dc-48a6-bd9b-15c2c4a484d3 | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ffc17b20-8989-4d26-b98c-44d1c056c527 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd262270-f047-4863-ac50-37da778bc3c3 | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f6056ab-cd91-4b4a-a89e-604b3383d968 | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3dd466f0-296d-440d-9f0f-40aa89064efb | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f4f76a97-842c-47cb-84bd-6f4e00f1c1bc | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0f884e1d-5038-44a2-b295-f6fa124cee8c | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=29da3d8c-f0e2-4bce-893d-f6144ed4b3f1 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=18f025c0-a831-4696-9d29-6a9d26caf47a | GET /api/recommendations/1 | status=200 | durationMs=254 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c800a6cf-3e20-4cf8-8e65-1f3cfed61ce1 | GET /api/recommendations/1 | status=200 | durationMs=254 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4cc06931-8a99-4f27-a1a1-5a1ff91af3d4 | GET /api/recommendations/1 | status=200 | durationMs=254 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=941e30e2-9153-421a-8545-c8024bb2368b | GET /api/recommendations/1 | status=200 | durationMs=252 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=60626c42-01a9-473c-85ee-2bec3edc2ca5 | GET /api/recommendations/1 | status=200 | durationMs=252 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6f0697cc-7605-4ea4-9ae4-825c48805744 | GET /api/recommendations/1 | status=200 | durationMs=256 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=251ab7a3-3eeb-4b4e-aa04-6cc671db54f8 | GET /api/recommendations/1 | status=200 | durationMs=256 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ad4e76b1-4bc5-4696-8814-8b3b226a11db | GET /api/recommendations/1 | status=200 | durationMs=255 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbf697da-daa3-4d0e-8423-8fb4b688842b | GET /api/recommendations/1 | status=200 | durationMs=250 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=16debab6-8e89-416e-880b-9ef7e8f3ac11 | GET /api/recommendations/1 | status=200 | durationMs=251 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=71de51a6-8ae8-418c-a7f9-8d7bedf8d28f | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07199329-ce7d-4477-9b60-22ad19e3f927 | GET /api/recommendations/1 | status=200 | durationMs=258 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=38e6cc6a-6ac3-4936-a866-30e7bb4840af | GET /api/recommendations/1 | status=200 | durationMs=249 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cee99c90-c080-49ed-acb9-c649fb8e1f34 | GET /api/recommendations/1 | status=200 | durationMs=251 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6fc5882b-6ef8-4ec5-9f02-bbb14d0bc214 | GET /api/recommendations/1 | status=200 | durationMs=246 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da3949cf-2bee-469f-b878-d693cc1a8f13 | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f63c1413-fb3d-40df-bbfa-b949866af671 | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c5975d2-efac-4845-96e0-264dabf7f9f1 | GET /api/recommendations/1 | status=200 | durationMs=240 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=61b445c6-a815-4a27-9f11-c288822bc2e8 | GET /api/recommendations/1 | status=200 | durationMs=231 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=23c399bd-62de-4156-98ab-79f81287f35a | GET /api/recommendations/1 | status=200 | durationMs=238 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5f9c4813-3f91-43b0-9d1f-a26aa27714df | GET /api/recommendations/1 | status=200 | durationMs=233 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5e611e55-44e2-4973-9831-7f3492bbf1d4 | GET /api/recommendations/1 | status=200 | durationMs=241 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97489e32-3045-4c6e-a682-08d1cec9671b | GET /api/recommendations/1 | status=200 | durationMs=241 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5f2d089b-e633-4bf7-bbc7-be83c7068279 | GET /api/recommendations/1 | status=200 | durationMs=242 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=47dfee4d-5139-4e54-931a-1453c42b50aa | GET /api/recommendations/1 | status=200 | durationMs=239 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a2711b7c-e691-4b2a-b503-59d38adda7d0 | GET /api/recommendations/1 | status=200 | durationMs=228 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=735bf707-0387-4d03-a1e5-9a04db55bb9a | GET /api/recommendations/1 | status=200 | durationMs=230 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19300e11-193c-46e7-8eff-09599ab04c5f | GET /api/recommendations/1 | status=200 | durationMs=232 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ca0153d-3c1b-45f3-bd28-d067d7387e91 | GET /api/recommendations/1 | status=200 | durationMs=243 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=abc6c355-4f74-45b6-9036-a8cce68144e2 | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c7fe6f07-6735-4ed3-a3f9-7a747f19a866 | GET /api/recommendations/1 | status=200 | durationMs=241 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9d1ea057-05b6-46f7-bfe2-e92dc6857127 | GET /api/recommendations/1 | status=200 | durationMs=242 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=84c60d30-7f17-481e-abdd-d3b30212810c | GET /api/recommendations/1 | status=200 | durationMs=237 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fc5497b1-30e7-444a-8e34-4766ab8eb33b | GET /api/recommendations/1 | status=200 | durationMs=227 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f36965b3-3c26-4b60-bcb5-9efa4de76b91 | GET /api/recommendations/1 | status=200 | durationMs=221 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed0c1d47-59b1-4a45-ba3d-6d2ec04aadf9 | GET /api/recommendations/1 | status=200 | durationMs=223 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ef8b852c-f4e7-4a18-a496-3adef67e1041 | GET /api/recommendations/1 | status=200 | durationMs=217 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb700d1b-f6bf-4c72-b694-0aef40f2d2f1 | GET /api/recommendations/1 | status=200 | durationMs=219 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19799892-8020-48b7-9a1f-0aab002a8d06 | GET /api/recommendations/1 | status=200 | durationMs=224 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f9a7d669-29bb-4406-8f2b-90d842137046 | GET /api/recommendations/1 | status=200 | durationMs=224 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8cd90727-d3d6-4f50-9a0c-314aea6432d4 | GET /api/recommendations/1 | status=200 | durationMs=226 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ca66946-10b0-47c2-917d-2fb6068cda6f | GET /api/recommendations/1 | status=200 | durationMs=227 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d649239-21df-4f18-883e-ee5bb684646c | GET /api/recommendations/1 | status=200 | durationMs=234 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=350cd8cf-72da-4699-9b3a-b9a6bf2ccc40 | GET /api/recommendations/1 | status=200 | durationMs=226 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=09a0800a-b270-4c2d-91a7-451a6fa34937 | GET /api/recommendations/1 | status=200 | durationMs=228 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=14074221-3929-478d-953c-43a3722f6436 | GET /api/recommendations/1 | status=200 | durationMs=221 | upstream=recommendations | cache=n/a | source=n/a
