recommendations listening on port 3003
recommendations request | id=fb4d5a68-34d3-406e-80cf-1adb30cb96b9 | GET /health | status=200 | durationMs=4 | usersMs=n/a | catalogMs=n/a
recommendations request | id=35ce41db-6390-4d4b-a2ac-6cede9dc54f2 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=7 | catalogMs=21
recommendations request | id=daa7ef05-c4a9-4768-bb5c-3522a3a2affe | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=7 | catalogMs=23
recommendations request | id=9d4150ab-7afa-4adf-9c6a-175df2d1db97 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=7 | catalogMs=25
recommendations request | id=64887042-fa21-4733-a9ab-5be8c509a862 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=7 | catalogMs=27
recommendations request | id=f69a775b-8463-4919-a3b2-7592c7b33370 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=6 | catalogMs=23
recommendations request | id=10cb285a-8d1e-48ba-bad1-a4e86ec1854a | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=6 | catalogMs=24
recommendations request | id=43782ca3-f779-4292-8289-12bb15600a78 | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=5 | catalogMs=32
recommendations request | id=de28a903-9f03-4edc-b001-7b0d6b272e26 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=6 | catalogMs=35
recommendations request | id=4734c7ff-21e8-4708-8020-5605a612445c | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=6 | catalogMs=32
recommendations request | id=a05736d1-c224-4b70-9637-703f4c96e63b | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=1 | catalogMs=20
recommendations request | id=1d3ce336-c78a-47c9-84bb-046744a104b5 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=1 | catalogMs=23
recommendations request | id=7bb86422-2167-42ce-ad1f-f70747309dd1 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=6 | catalogMs=21
recommendations request | id=4286aa99-926f-463b-a822-46ff8dc43919 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=3 | catalogMs=20
recommendations request | id=eddf9d67-93da-4e4e-a426-5a01d00365fa | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=3 | catalogMs=22
recommendations request | id=d58d512d-3cfc-45dd-98de-9a5a0250e5a0 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=9 | catalogMs=23
recommendations request | id=c73926b1-9d7c-4c9a-9db9-0cbe405dd5e6 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=16 | catalogMs=20
recommendations request | id=fc4ee7df-290b-471f-8a3e-ca7106794f62 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=11 | catalogMs=12
recommendations request | id=1cba42ca-227a-4217-b645-7a772a9aba23 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=11 | catalogMs=15
recommendations request | id=1e70ac31-abe6-4156-a0de-3f82dae02832 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=10 | catalogMs=16
recommendations request | id=c2c1acf6-6eb6-42ef-b77e-8a8b8eddac79 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=12 | catalogMs=14
recommendations request | id=458759dc-81ec-4a47-8a90-c8b988a29fec | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=12 | catalogMs=22
recommendations request | id=d394d95b-064a-4daa-bc6e-e46d45261f7f | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=18 | catalogMs=23
recommendations request | id=46b490ad-0a1c-4236-a5bc-102b57a66823 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=17 | catalogMs=25
recommendations request | id=bf09b399-f14d-48dd-a27e-049d17714dc3 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=20 | catalogMs=23
recommendations request | id=ff0217fd-6c53-480e-940b-da9ef42012b2 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=20 | catalogMs=23
recommendations request | id=e4de707c-f411-48e2-a340-7e9a095d835d | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=18 | catalogMs=27
recommendations request | id=a430b331-2d39-4198-9981-3d2ec44f3811 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=23 | catalogMs=22
recommendations request | id=42a4a535-746b-4463-922b-b6ef744461d4 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=19 | catalogMs=19
recommendations request | id=ae3a3a06-4dbd-42ef-9d2b-f3e960083748 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=22 | catalogMs=22
recommendations request | id=f77a84bd-758d-452e-a503-e7bfb763b2a8 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=12 | catalogMs=12
recommendations request | id=fc9dae65-44e9-4485-817d-e12888d2b630 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=12 | catalogMs=14
recommendations request | id=2c12e9af-94dd-47b3-afe3-0c3aaa0c1355 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=8 | catalogMs=9
recommendations request | id=a6b6e2aa-2219-467d-a2d3-260d3fa03592 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=8 | catalogMs=12
recommendations request | id=9ddeec95-3c98-42e8-a38e-a465aec18c11 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=8 | catalogMs=15
recommendations request | id=2fdfb1a6-9505-4c43-9fd2-890c165f88b5 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=7 | catalogMs=17
recommendations request | id=ae342d6b-c8fa-415c-8322-e052bffc7004 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=8 | catalogMs=15
recommendations request | id=66f9b848-453e-42f1-93dc-602dc34372c1 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=8 | catalogMs=19
recommendations request | id=d03ec83e-551c-4272-8d35-a7de822f5acf | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=9 | catalogMs=21
recommendations request | id=5fe28d24-e5d1-4382-a232-9193d0ad3dcc | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=8 | catalogMs=23
recommendations request | id=78b6e31f-7dc9-4eb7-9069-5d61640a71db | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=10 | catalogMs=26
recommendations request | id=42c8b7f6-e12e-4bfd-8b5f-2e25e2d2175c | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=10 | catalogMs=30
recommendations request | id=13e4f53f-2ee1-4e92-8801-a348f7896a24 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=8 | catalogMs=25
recommendations request | id=b0fd3ed6-8a0c-4a23-83f1-a0f8ec3a10ca | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=9 | catalogMs=22
recommendations request | id=1826641d-74cb-494b-8188-f65e092b07ce | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=7 | catalogMs=13
recommendations request | id=06ff656f-eb2b-4953-a786-9259960313f0 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=6 | catalogMs=15
recommendations request | id=716319d5-985b-4fe6-91d3-e478be5391bf | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=9 | catalogMs=18
recommendations request | id=616b3476-c021-45a2-9064-364fdbc644d1 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=9 | catalogMs=20
recommendations request | id=9eb27a19-d973-44bf-87ac-1bf2073068af | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=6 | catalogMs=20
recommendations request | id=0d05e7c0-386b-4582-802c-a2b1b42f2e15 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=8 | catalogMs=23
recommendations request | id=c0493232-7259-4330-90aa-09906fdda91e | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=9 | catalogMs=17
recommendations request | id=ad487496-2d92-4488-b53d-d89c4fe80142 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=8 | catalogMs=21
recommendations request | id=7ff45587-f6a4-48bb-90d6-b02bfbb36999 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=10 | catalogMs=21
recommendations request | id=e137724c-a09f-41ae-8152-158d173ee649 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=11 | catalogMs=25
recommendations request | id=55a8b339-595c-47d1-a3fe-6b3e3a222184 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=9 | catalogMs=20
recommendations request | id=e62dd2b9-84e2-4454-b774-025f38cfde3d | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=9 | catalogMs=23
recommendations request | id=f6e33691-c146-49b3-befb-a14c30a91c6f | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=10 | catalogMs=24
recommendations request | id=d0fd4687-aabf-4d5a-8647-2ede0fb19484 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=14 | catalogMs=24
recommendations request | id=4a3eb066-216f-4550-a268-6163fb4682c1 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=14 | catalogMs=29
recommendations request | id=491beeba-395a-4580-97a0-7b4963b9d1c4 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=10 | catalogMs=28
recommendations request | id=6eaf4575-f24d-4049-8e06-70b7deba5f48 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=19 | catalogMs=22
recommendations request | id=6f56f546-5628-49de-8f66-389e7bda226e | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=18 | catalogMs=24
recommendations request | id=85ef0185-5e4d-4b42-aa96-dae4dddb5b0a | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=15 | catalogMs=21
recommendations request | id=149618de-28c2-4683-aafd-3a4db9fa984d | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=18 | catalogMs=25
recommendations request | id=671f9676-ee29-4724-a988-05743d5597d1 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=17 | catalogMs=19
recommendations request | id=37f4047f-9e7d-4e96-ad28-440676bfad17 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=14 | catalogMs=16
recommendations request | id=027bcb63-b076-406a-8b75-14778b832966 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=11 | catalogMs=14
recommendations request | id=a03f1676-cb0e-448f-b90f-152092c9bc35 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=11 | catalogMs=14
recommendations request | id=14059326-5ed2-4d40-b028-db8b9ee5130e | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=10 | catalogMs=29
recommendations request | id=d6cd5b67-658a-4cf4-bc6f-4ae0eeb836da | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=23 | catalogMs=31
recommendations request | id=cb0de9d3-7828-4342-842e-6907d293123b | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=29 | catalogMs=31
recommendations request | id=c17d0d3e-2555-40c8-afbb-4b6a6df3c67a | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=28 | catalogMs=24
recommendations request | id=8f1b8d0a-62bf-4959-a802-ead687930d69 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=13 | catalogMs=15
recommendations request | id=0ddab921-4f7b-4aa5-ad62-9985ec817764 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=14 | catalogMs=18
recommendations request | id=3feb7116-b9d2-486d-9b89-f20b94c48c29 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=13 | catalogMs=16
recommendations request | id=5c6d3f27-98e8-4d4d-9e4d-68dd71e2dc29 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=12 | catalogMs=17
recommendations request | id=96740e87-bd87-45c1-82ac-ed826c9cb495 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=14 | catalogMs=18
recommendations request | id=b3fc1fe2-7fa4-40f5-8df0-ae883c629ac8 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=12 | catalogMs=17
recommendations request | id=8df9d77e-fac5-4d2d-aaad-f69c5360e373 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=11 | catalogMs=19
recommendations request | id=af41b39f-b8e8-4808-bc29-c6061cb16eca | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=11 | catalogMs=26
recommendations request | id=48cc67e8-1a57-4744-b108-657805c10539 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=9 | catalogMs=28
recommendations request | id=69d4877b-220c-4b12-b9ee-da97f5631424 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=10 | catalogMs=28
recommendations request | id=c02b6145-6020-494e-bde6-d603e79d27ec | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=17 | catalogMs=25
recommendations request | id=50a1092b-4d9e-472e-b82f-2b1a5b98f873 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=17 | catalogMs=30
recommendations request | id=5e57d40e-2bd0-4aa1-9cac-6767170fea07 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=20 | catalogMs=21
recommendations request | id=8eef44f2-92ba-427d-aa0b-9af9bf38ea28 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=14 | catalogMs=15
recommendations request | id=d108955a-5a72-4e5c-ba82-8f18fd5ce326 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=13 | catalogMs=16
recommendations request | id=42628282-bb85-4290-9d33-9245e71268d7 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=11 | catalogMs=23
recommendations request | id=fae4e19a-7208-444a-a6ec-ca02d44d18ac | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=11 | catalogMs=28
recommendations request | id=89335714-100d-4365-b1ea-81b3d985936f | GET /recommendations/1 | status=200 | durationMs=37 | usersMs=11 | catalogMs=33
recommendations request | id=c1da545b-3e23-4c90-935c-f9e7edfa259b | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=21 | catalogMs=35
recommendations request | id=b956e846-8cdb-41e8-93a0-986dc86888db | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=28 | catalogMs=44
recommendations request | id=181338d5-06c9-4a13-ac05-631ef6a0bf67 | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=28 | catalogMs=47
recommendations request | id=8b9d4f57-f164-4707-83db-fc27609c0fa0 | GET /recommendations/1 | status=200 | durationMs=52 | usersMs=27 | catalogMs=50
recommendations request | id=a53f5770-0924-4c9f-9237-b4630135aa77 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=38 | catalogMs=38
recommendations request | id=4db61128-9502-4b7a-8baf-32e08d229066 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=30 | catalogMs=31
recommendations request | id=c4924d40-d41a-4644-ad29-0db6ecc32470 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=21 | catalogMs=21
recommendations request | id=a6b37864-24cd-4a83-9dfb-13ec6ba75a14 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=20 | catalogMs=26
recommendations request | id=b279d699-c1de-441f-a420-3d5767a27131 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=22 | catalogMs=27
recommendations request | id=1c4384a7-7f44-41fa-bb9a-6e46684df5e0 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=23 | catalogMs=30
recommendations request | id=4a4083ba-e11b-443d-91e3-64399bc4edac | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=23 | catalogMs=32
recommendations request | id=e78a15fc-e751-4b93-bd13-ad84daec6433 | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=25 | catalogMs=31
recommendations request | id=a18337da-0abc-441e-b671-01730b6c83f4 | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=24 | catalogMs=33
recommendations request | id=54bc6c24-d2a8-489f-8d52-1a52f1ea8fb9 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=23 | catalogMs=36
recommendations request | id=c748f6df-4ecc-40bb-a175-0729f56c29f4 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=23 | catalogMs=42
recommendations request | id=03d1c3f3-d38c-4a29-b377-2eb260680615 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=26 | catalogMs=43
recommendations request | id=d4e2acdc-197f-45bc-b06e-ed90dabde2d4 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=22 | catalogMs=44
recommendations request | id=2976a391-0dad-4e27-b304-391473b35909 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=23 | catalogMs=49
recommendations request | id=1a0244ae-493e-415d-a3df-5de411ae9bab | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=25 | catalogMs=50
recommendations request | id=5e6adee4-18ae-4f3e-8a3f-90d4b8d8520c | GET /recommendations/1 | status=200 | durationMs=58 | usersMs=25 | catalogMs=55
recommendations request | id=dabaaff1-2c78-4b0d-97d9-c475d08b75d5 | GET /recommendations/1 | status=200 | durationMs=60 | usersMs=28 | catalogMs=53
recommendations request | id=4fc5b863-d4af-41de-a784-e47ffeb45e5a | GET /recommendations/1 | status=200 | durationMs=60 | usersMs=31 | catalogMs=58
recommendations request | id=c63394a8-38c6-4c5c-8c15-204bd0c6f98d | GET /recommendations/1 | status=200 | durationMs=64 | usersMs=31 | catalogMs=61
recommendations request | id=47eefdd8-aff2-4492-8c18-523513eb9954 | GET /recommendations/1 | status=200 | durationMs=64 | usersMs=37 | catalogMs=59
recommendations request | id=19a9db90-6ba1-4206-b343-75b93d959527 | GET /recommendations/1 | status=200 | durationMs=54 | usersMs=35 | catalogMs=50
recommendations request | id=8d270cdd-bb55-4b52-9488-8704be11e7a6 | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=35 | catalogMs=54
recommendations request | id=91c9f52d-fcc2-4054-90c6-c125736df327 | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=36 | catalogMs=53
recommendations request | id=345f5356-a159-4edf-bc54-ed9ebc5eba2e | GET /recommendations/1 | status=200 | durationMs=52 | usersMs=42 | catalogMs=46
recommendations request | id=6d46af81-f828-4e10-8071-d6f185bd3c65 | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=42 | catalogMs=41
recommendations request | id=32b5cf1d-b368-41c4-ad79-1c9c7155ed15 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=41 | catalogMs=43
recommendations request | id=64614584-6a26-4db1-ba3b-01a980fc6dc6 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=36 | catalogMs=35
recommendations request | id=11e28c96-6176-40ae-85f0-dd45b78d5ec2 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=34 | catalogMs=37
recommendations request | id=126b1879-8142-45e0-8d01-1606e40346f5 | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=34 | catalogMs=34
recommendations request | id=8aff3921-c651-4f0d-9730-bcafcfe3c1db | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=25 | catalogMs=25
recommendations request | id=200b4009-f35f-4d21-9881-4f5a71fe2c3e | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=20 | catalogMs=21
recommendations request | id=f09e5f41-3ee8-42a4-84b9-4b277004ee9d | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=21 | catalogMs=25
recommendations request | id=5ceccbc5-c465-4b37-9c0b-e51b442aa655 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=21 | catalogMs=28
recommendations request | id=7a1db239-bc4c-44cd-8de2-fe92d528b7f9 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=17 | catalogMs=26
recommendations request | id=f8fd967d-1831-4ff0-a40e-4dd116b57801 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=18 | catalogMs=23
recommendations request | id=ac279a2a-21ed-4ff3-b8c9-20e33eec0321 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=17 | catalogMs=25
recommendations request | id=92669bde-e41f-4945-8638-2831cbe3ec1a | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=17 | catalogMs=27
recommendations request | id=4077933b-c667-4f39-b605-db5346a69180 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=15 | catalogMs=25
recommendations request | id=ccdcc80f-d056-41ee-b207-a6dae3c26e1b | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=18 | catalogMs=25
recommendations request | id=7a2fb56b-ae54-4e38-8409-e4fb56749254 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=18 | catalogMs=27
recommendations request | id=cba10ba3-ec76-40aa-ba7a-eb758a80a91c | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=16 | catalogMs=26
recommendations request | id=f19e48f8-aad1-450f-9119-9494292f9fe4 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=19 | catalogMs=29
recommendations request | id=4b2db014-5cb2-4d49-b6d1-fd5fe557e93c | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=16 | catalogMs=25
recommendations request | id=b1ee113b-376b-40dc-b380-f9b386382b40 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=19 | catalogMs=22
recommendations request | id=66661fca-3951-42b4-b575-9d22a492ce1e | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=11 | catalogMs=16
recommendations request | id=d9074e75-ff99-4a17-8bd5-38e5aaa23291 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=11 | catalogMs=20
recommendations request | id=17e95c34-997f-477c-913a-1b26cc1d907d | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=13 | catalogMs=18
recommendations request | id=d35891a7-031a-4224-b0ce-af1f49608641 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=7 | catalogMs=16
recommendations request | id=06fa6844-49bf-45ca-bd2c-0884158bbbf1 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=8 | catalogMs=18
recommendations request | id=a789f934-0bd5-4c2a-aa7c-1ef092ba5efe | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=3 | catalogMs=14
recommendations request | id=dc32bf90-2040-45ac-a1f9-2a13a92f700b | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=4 | catalogMs=17
recommendations request | id=aca5c8c0-8b8e-42a3-a847-e58b0b2f3850 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=4 | catalogMs=19
recommendations request | id=9d052aef-684b-4e5e-afdd-60e067d84876 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=8 | catalogMs=30
recommendations request | id=132dfba8-65eb-40a8-8c03-56102ab99c40 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=5 | catalogMs=30
recommendations request | id=a345996d-6ec6-4e4c-b27e-9868bb7c7431 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=3 | catalogMs=28
recommendations request | id=ab18b56a-23ec-42dc-9211-04c11d9d86e5 | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=3 | catalogMs=30
recommendations request | id=a1491918-ae08-4654-acae-f19454f25c9c | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=2 | catalogMs=33
recommendations request | id=1b9df83e-6572-44e8-9db7-86a170bd99c8 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=8 | catalogMs=24
recommendations request | id=8b4999b9-cdbc-483a-852a-26019288f974 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=8 | catalogMs=19
recommendations request | id=bc796183-481e-4446-9289-37dd552961a0 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=4 | catalogMs=18
recommendations request | id=37b5a8e9-1e85-4f67-a6af-c78f3b3b8bf5 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=4 | catalogMs=21
recommendations request | id=d8216c38-e092-470b-8b97-2e46f70a1c2f | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=4 | catalogMs=18
recommendations request | id=0ed2cd76-0fb6-4c14-a166-b7ae2f89b4b9 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=3 | catalogMs=20
recommendations request | id=3a3e5331-ca2d-4bff-b0fe-996675db0913 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=3 | catalogMs=24
recommendations request | id=986ae9cd-0e72-465b-9232-0784c561d4fa | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=3 | catalogMs=23
recommendations request | id=633e2bd0-d4ff-4a1c-9395-0b63f88ed69c | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=3 | catalogMs=14
recommendations request | id=e1e68ddb-03c3-4990-bb32-e8f974e92695 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=3 | catalogMs=15
recommendations request | id=d2cf5bd6-6fd9-4c97-81bd-db8f992a5158 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=6
recommendations request | id=a5b268f8-4ae2-44eb-9743-c60799b06e43 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=4 | catalogMs=6
recommendations request | id=a7603337-65ce-43db-ad9e-83832eeccc95 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=3 | catalogMs=9
recommendations request | id=fecd42e3-01ba-4943-9941-360d52fba817 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=3 | catalogMs=9
recommendations request | id=a712d680-3b11-4ee6-bf35-20d4da572867 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=7b5516b3-0c78-46a9-be56-72a342cf4397 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=6 | catalogMs=11
recommendations request | id=090c5406-405c-4ddc-88db-5b1b4e5cc529 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=2 | catalogMs=9
recommendations request | id=617e348f-d638-4edd-89db-580c43fe6ba6 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=2 | catalogMs=12
recommendations request | id=7d465433-69ca-472a-a8f3-ae69dd4c617a | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=2 | catalogMs=14
recommendations request | id=2487d5e2-20f9-43c9-8e58-b07e374854a4 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=4 | catalogMs=15
recommendations request | id=5ab6c922-3dea-4d8d-9c55-8372bf9af311 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=5 | catalogMs=18
recommendations request | id=988fef14-2221-4aba-99f9-ea64780e31ab | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=5 | catalogMs=16
recommendations request | id=185608d4-397e-4903-a1d8-24b62f82fc78 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=6 | catalogMs=18
recommendations request | id=43b9d955-7d64-4084-8ef7-132e11c5fab4 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=3 | catalogMs=11
recommendations request | id=53d25b94-10d6-45eb-a620-ac0fc6f4def1 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=3 | catalogMs=10
recommendations request | id=2030c130-4341-4096-92ba-bc935f70bd44 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=2 | catalogMs=10
recommendations request | id=89a8211c-1e5b-491a-b3da-40cf6512389b | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=3 | catalogMs=10
recommendations request | id=208e442e-6129-4df4-8609-db35040709cc | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=12 | catalogMs=14
recommendations request | id=01d759ed-2c5a-435c-aa46-eb0dca85e585 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=11 | catalogMs=17
recommendations request | id=78859646-5cd1-4ac2-bf44-bbe728dc39c7 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=6 | catalogMs=13
recommendations request | id=48fa3da5-c2e7-4452-aa6a-51e84807df2b | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=8 | catalogMs=12
recommendations request | id=a52edb37-34ad-42ef-985c-98239047d487 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=7 | catalogMs=15
recommendations request | id=4d7af483-422c-426d-886a-aed1ecf71d2c | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=7 | catalogMs=17
recommendations request | id=c5c0a241-47ac-4213-a745-278dc402cabe | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=8 | catalogMs=20
