gateway listening on port 3000
gateway request | id=49b45d29-6ff0-4ab1-a725-3e0cb0428e89 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97526f28-514b-4164-8e79-c0ff55c65aeb | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25938f18-22ec-4b04-9edb-15ff0d8c9c06 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2ebbbf43-1e50-4341-9ef0-57a96cde8ab7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b1a210c2-3c82-4535-86e1-43d0e00f5f6f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8e6da7d8-6a8f-482b-9566-a134c8db345b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aec50bba-db0d-4c8a-9403-081026e8b07e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=39da2789-6f48-401c-97ac-f6bd0169d519 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49d7cd2f-4eb0-4d5d-b5de-9a558a4162c5 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ddb379d8-873b-4dbb-85e9-17425496fca1 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=724cb436-f361-4484-ba28-febb97111cc5 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c604b1b6-4f47-4e85-b01c-1b0b5f3d33a8 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=90dba8c6-a996-4dff-bab9-b0da0f262446 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=31f49676-65b2-4f7d-b867-f425b2ca6c02 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=595b6582-32d9-4f78-9c5c-5e7e8fa686f8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=329ab27d-a9fd-4d25-a0f6-96dbdab0f790 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9699f62f-4c24-4981-bea4-5eed3ec6918a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8a134daa-bbd5-4b61-9c99-efc6fb02ee16 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f84f75b2-90f4-40bd-ac44-178918984217 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=523645af-23fe-45bc-8d2e-b97199ad330c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=55d5e90d-3b0e-4f2f-a2f7-a781ea44ce23 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=29310eec-8bbc-4e68-ad80-9bfbd16f9d95 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5db9f06a-6d49-4e76-814c-b65999f89d58 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e52c722b-5a92-4cd7-9313-0512ad001202 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=078a97a0-9fe9-4f17-8b31-065dc8e0b94c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0a400e48-413e-420a-88a6-003a9cf4f317 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7634a08a-59f2-4f80-a43a-ae53f9a6470f | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58f7b0f5-a417-4bde-a8be-462fb46e2a1b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=136307fb-5a8e-4332-a162-9be7a781c46a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e75fbc91-238c-4751-8888-a2f5912a1160 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f508c2f6-f6d6-4dac-ba5b-aa6054ba307a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eadeb059-e506-4c53-8864-332487f0124f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=af9e8958-7256-4476-901a-033a8687eb87 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=96020f8c-c9df-426d-b801-4f4ee51b5df0 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e63bdbc-a932-4e01-be13-2a84285af018 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cd119814-049f-4915-bbe4-d97e75827b39 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4f7a8ae7-8872-4287-a22c-3d933d9a870c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a38245f7-e584-4f7d-a5a7-c6a232483c23 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8af326b5-a15f-49e9-88db-75db37357ff4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1e4bb287-c971-4dfc-b3f1-1b45fa1dfac2 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3fa2b6b4-9566-4ddc-8ede-fdf9f789b8ea | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8ba44b67-5e40-4a44-8e61-f3cc96b355c2 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19fc2d3f-8c35-40d4-bc03-1298234126c5 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2ed9cbda-3441-40dd-b2a7-960f320a4aa9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=272ffd06-e065-468b-ab77-a4688e72a735 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f43e6fe9-cf27-4b79-8756-6869f164eec7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88d65415-ba48-4b80-9381-43be660ed109 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=44a21c7e-4966-4089-b1f1-17a1fd4ae686 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b1c630d1-0deb-42ab-9072-81acf05c86f0 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb9d3186-a0f0-415c-8a6e-ee5eea32970b | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3dc0ead3-6f9a-4c93-b413-df66431baa5a | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=725bae78-5cf9-4f9c-8b3a-143d819fa39c | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88257872-7116-4e8a-8082-dbbfa0402f4d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f85b4fa5-a2cb-40f5-847d-e1f76f0dfe84 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f75aeaa-1bfa-4a98-ae3c-7d02c3b321f3 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7dae3577-ebbb-4cc4-93fe-0cd31bf4374f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=71e13705-a792-409e-afa7-72e3792a3d29 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d60b844-84b4-425f-9428-63d4c789898d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0683dce7-2841-4b35-bab6-adc3b0579893 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3834e14-997e-42a7-85d6-4742fe21a207 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=acc650b9-228f-426b-9b43-b31cc12d34c6 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5924bb5b-33bd-42b8-83e5-adc231ebad35 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4668cad8-a541-4f1d-810f-96611cb5f391 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c6aec245-02e5-4816-83c0-3be0841ab785 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9ac0c7cf-2e87-4f7c-8bdf-3fdb6a97c23a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ec4d6bb-0606-4f8e-a1ca-eb754c3091b3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e859e325-b5cb-4724-9243-e69bdfbf8d65 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=20e865bd-7688-4296-97f7-256d841b4ff4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f92c458e-ac49-4a64-b50e-60ff32fa626b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=696f768b-b351-4064-9e4f-0871715cd98e | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d9fc3111-a046-4806-8a7c-798080ec5cdc | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e6cee602-cef8-4956-b686-fa80f1178c01 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=48e7b97a-a5c3-4aa5-8e55-d76d82739468 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=125392d2-8c47-4bf5-a069-4985fee7adf6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae3b61e6-fd34-411a-b555-f690f4d6c460 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=70669c8e-e1b6-48bd-beae-c4b7dc6dcda4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cd23777a-2517-4d5c-8499-6a8f7e6d0c73 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=41fa37fb-8e05-4923-b393-95f55517c9a4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=73cb9994-2a21-4795-b2f8-3dca4e645b47 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=40c0f034-d720-44fd-a8c4-7a6ff3413d33 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a97e4464-ddc7-4d00-8518-16c58c34178b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2a233386-1282-426f-92c8-b967f3045d90 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed1555cf-9a23-4279-946d-cf8183f6f7df | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=51b9e2f9-40b6-40ca-8f48-60f8c60d0546 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=942d681e-45bb-486d-aafc-c93de335c259 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=af3426b0-7dfb-4c36-b663-4ad38f89933a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=24b11c6c-591c-4ef0-8441-6869d2a7952b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=92be6b69-0941-4cb3-800c-19b9dee38ee2 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=52d7fe5f-8d81-4140-89b0-325a8b97b814 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d30ecaf6-28b4-49e1-9f82-f8fea8ee0800 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b34df4d-3437-421d-ae9c-7f39bf061d40 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c2ee7ca-04d7-4f95-973d-55e1158857f7 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7b4b9eef-9fcc-4179-b114-756c6da23d32 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a46b4ce1-ebe0-41d1-8f5e-8502890ecd22 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c5aa8d69-6d22-4757-b87f-0c7c5d3dd0dc | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d38cf66e-2ab3-4769-8289-d9f61f3c0682 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=63eb2d75-1515-4356-9ed9-ab7130360ed6 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=461348be-48a2-4855-95c5-ba2a5ed9b0df | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=83d56579-2518-4e0e-999a-e4490135fcb2 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0045b69c-c8e5-4599-a0b4-e9b3cb6b336d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bc103c19-d59f-4cb5-acf2-266e2214b89a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5d87563f-1dbd-41da-9f92-a13857a94b0e | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=74253319-40d0-4250-9085-f60bc00c65fa | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dea11577-a57f-41d8-98e9-766ff984ffea | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4668cafb-5132-4400-8d4a-35b77ecb3d47 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5c51ecfe-7d20-4aa5-bd6f-29da13fb414b | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=582f63cd-35c2-476a-bc10-d19bab49cc37 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2872ff86-9444-41a6-a93f-c65232c77880 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae47bc2f-e89f-4a62-9cc3-5bece92c6766 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7d5b6a18-fb7c-4c8e-8e64-df42b6124cbe | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9237c205-77e2-4d58-a74c-21a3ffd51708 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5b277912-7c79-4238-a304-0954d598a217 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a53972e6-b052-4d15-b3b6-3956e3aa32a6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94fadfa3-861f-4b35-a753-c81f369c72e5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a5c81f8f-08c4-4e80-acb8-bcacf6036a07 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b90f88a0-2d0f-41b6-bcae-6c7dcb6fdd03 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d56730be-ed5f-4aa7-a5fd-514e8da9a307 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=097b19b1-58af-46dc-9b53-7f218c209ff4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=208d9bdd-936b-4fda-9ec3-6f30d2546360 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=09d00d72-140f-426c-94d5-9d6546c048cc | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2463d907-b2d1-4dd4-9e64-07382bd1ad7a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=00e09e8e-9761-4200-9e66-ff0a13b6344f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e48c6d1e-511c-4655-87e2-8f63cb51db25 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=349cd741-68b4-4b95-a575-ce611ee0e3fe | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a718de29-7f88-4dd9-a74c-80ba3be9139a | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d591f47a-109e-490b-96ad-f30932eed93c | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=679e88ed-acb1-4cec-8806-3b2c0047cadd | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17196f9d-333e-4c61-ad86-5b54f5c8fc51 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c9feac87-5219-488f-960d-ec6b1e1ad436 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae3748b3-c1a0-4e8f-9b64-370793e50ce8 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13f2a232-4c82-43b9-9afd-cedd55253380 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97a56f02-4242-43d7-bd28-02b9ed296fd6 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf87afed-7843-486d-b9df-ecb952f817d3 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e517a65c-7636-45fa-ab1c-1b12133e25ff | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a65cab25-d6e7-456b-9357-a91f37824400 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=89498531-34cd-4feb-a330-97917e64fabe | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fbf2b9e0-bd38-438a-809e-335b8682cbfb | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dc490574-2acf-4465-b0a4-957f78132567 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bcd6c054-8350-4ee9-bf83-b972f0770025 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=02956d6e-c805-4c80-a01e-4e15e824b922 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0a0f7baf-6564-4ab5-b8e0-2bdeda46c76b | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8bac5552-bfb9-4d25-acab-e8f564fff8eb | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8a87407-5015-49d5-816c-ed2bc25d29b7 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4f6948cd-04bd-45c2-b76d-13a229b048f6 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1588a5ae-8646-4028-a9e3-11eb3dfbf275 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bc320e04-8b57-43ff-86e5-6f23ebbbc609 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=223f50f2-935c-4414-a7b2-ec808242f3b0 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8b78c3e0-93dc-4abb-8a57-95af5ec1d7e5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f5764a68-0dee-4eca-8205-b624f790ef32 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e76419a-176d-412f-a3f4-b963b02ebf8a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c9207188-d155-4df9-9482-95528f7a4b94 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97f6fc26-a579-4974-b8ae-1a9a798e11b2 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d4aef1d3-e698-433a-a321-6628eeab536c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cfef3cd2-3529-4613-a9bc-363208027d81 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b596a65-c7da-4570-a115-9114c0219156 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2f8dc7db-ce6f-4360-85a6-f92355a62d1b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=74b03b65-9455-4367-bf54-a0557557d474 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=de06d5be-1b0c-4a72-84f7-2170a5d785eb | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=12dd9d26-1616-4a23-b113-f9bf3ee27947 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d609509a-d27c-48ef-91ba-355983fd40b7 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=33074229-4f86-4b52-b7f6-d8f867a841c7 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5ebc2a1d-2351-4c48-bda7-62261709a453 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=82da5bbf-ac97-4fae-b036-91fcc045984f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2ca9c385-b3b1-4e91-ba69-3a9e66829d15 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=28785909-1886-4052-81ef-e7b7d0c20e48 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=206b09a7-538d-4ff3-a0ab-77eed4780e2e | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c37e8380-08e9-4968-a6b6-0693504578ea | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f7e2ff91-01bc-43c8-ba06-04b2071a3320 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae39b069-9f58-462f-9cb8-9e0edc6648ed | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
