
> gateway@1.0.0 start
> node src/server.js

gateway listening on port 3000
gateway request | id=a7a2cf96-6442-476f-a57e-16fdab51625d | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=d0f6b359-d53e-4fb7-b016-f8c350b5f382 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25908e6a-6cc2-416c-a71b-d40643ffd0df | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e4d710c-b7a1-46d8-b603-78ed6422c17a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1367de42-f857-4520-a575-85d8080c970b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1dc46e67-ec55-4a3f-816e-0bbf3b9dabd7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ae3d9db-7a0b-4a48-9aae-4073b54c02dd | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0a5a0a6f-d734-427c-bc28-3fd24d27ad14 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4df29ef0-9e85-4847-8726-6b5fabf30bc4 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5d13a788-00f8-4e6b-bc6f-754a669a2fc4 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b8b44a51-0f70-472a-995f-cdc4c6912868 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5ea9cacf-9adb-4388-9a88-97ca08be4f7a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aed68fdb-30fc-42f6-81e8-fbc8a718986f | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=54ad2f1e-4635-4b98-b2f8-59108e71122a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f8a83d2d-cd0c-4dd7-a68e-d603e041a785 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e96f6fa-40b5-40e0-9ff8-0ec5b068cab4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c812155-950a-47f0-82b0-f7b058fb3cac | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1786319c-6d30-4d06-9a7a-fa3ac222ab23 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ce01b7a-b02f-4e63-b3e5-87c5551c0366 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e50bd9f8-c5da-4c3c-9f54-6434329c1b9d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ca54e068-d743-48c0-9db1-aa5a1228b319 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94478229-46c1-4166-99d3-38db97f3b098 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5aaf6cf3-8a07-4398-8242-1639e600f069 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=01142518-27f5-4ffb-bbd0-0f3012f7d3a4 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64d55910-c1ea-45d1-b4dd-3b6db31b647c | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6814cec3-6764-4540-8c1f-d4ec1ef5672b | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=62a5669b-dc44-424a-9977-4a37e0891399 | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7282af82-00da-4747-8282-bdeb0f5ce98e | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e40bac90-34cd-4057-8b54-aee5fd681cfb | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9bdf63ee-59d9-4159-be13-3e00ccb58485 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e1b87e15-668d-4d60-816c-20c9b7375482 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=29f12686-15b3-44ae-a2d7-2aad3620b21b | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=009668b8-ec8f-41e0-8d78-f93fa2c4c7ff | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9fb2c917-dfc3-41dc-a7d2-b709dc948d02 | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f6f2d0c6-5659-4b32-b605-e70a924e8a7a | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1169d59e-09fa-41b5-97f0-5b16b156b33a | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=608429e4-8fd3-4a67-afb8-d729a7ef7238 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=20b27325-0bce-4065-bf98-de4f07496033 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c873dbb5-c768-4e27-9449-1f7a0841ba3e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e255954-db0f-44a6-94d5-bf3c81c9d171 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=773122e6-1174-4734-910b-edeeda6b9c7d | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8dffe5bd-1af1-452e-8659-98c391af7192 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f8ebe157-c921-4dbb-9d83-795c786a4520 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e399d2aa-bd85-4db6-bc8d-b9c4fe537a22 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f0cc0319-4223-4f3f-921c-8599db2092db | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e54cfaf1-f1f9-48db-8298-c2edfa317d9e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=59079396-3678-4b19-ba92-75b8e936fdb4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=af3833b6-cf98-46be-9932-d4375e64696d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b088d1a9-c274-4cba-807b-e20040b8343f | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a48b8c18-0278-4c78-8345-773bd66465e9 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5ee685bb-27cb-4d15-8b8c-f1e6808b0bb4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4cafa66d-c62d-47c1-85ae-24c3c0b450bd | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d35ba5f6-8b63-41e0-a021-fae8f5cfa58d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cb2f0f08-8f04-4d2d-a648-1befbdc02d20 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b93c583-eda9-401a-b941-54136115cd6b | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8577111f-1475-4cd1-aafc-b017089e3997 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=efe1eff4-311a-45c3-9c56-0e126b1a01e3 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e45a884e-dc02-4696-a5bf-60860ccc5a0f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e429b4d9-9a5c-4a0b-a721-32c129a7c850 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d39c8e8-de25-4c7c-ba45-f4a70b21b340 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e30c8410-199d-4ed3-b87b-e5ba35221ec4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=428ee738-c99c-46e4-8081-e10830f94276 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=be28c385-299c-4476-8bb3-fa8578d8d894 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2cd9defd-e6d0-4e3a-a404-82fb2ccc3585 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=45726266-0333-47b3-a717-b7a94291dcae | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c4c30be-204e-40e3-aecd-23142ae58e02 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=62fb0f8d-7859-4370-b6df-284c8ac78d89 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6103936f-bd64-4a9d-87a7-59e9209b1489 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5268c3c2-29f4-406c-bd45-366d3aa91761 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c3b3e24c-9ff5-4026-a995-4f9a6aab9566 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b174674-e928-4bae-87ae-25b2086356c4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c3132491-740b-448a-adc2-7ff673c97726 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a9c88464-d410-4f53-afed-ca49f7137459 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f7fcf987-2dd5-49cd-a1cd-2da59a173f63 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cd94a310-8bfb-40ed-96c7-f95822aa9bcc | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a71b81a2-f526-4d1e-abd2-905b2e8f0cef | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=68a3e37a-b518-4b67-9f8c-2b74cbcd5f9c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=509a8826-032c-4e4d-be3e-be6f39c0c3a5 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b022bcb6-4274-47b9-8bad-43f05234e1da | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0bc2ee65-40eb-4fe9-90b2-e4f286d6a45e | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=948e211b-8943-41f4-9c45-c8f9ea9e75cf | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbc94aa0-52a4-41f8-9f8c-08de03fb9b09 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=af697970-04b4-4365-85c6-accfff39a49c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7c6accf5-a735-4565-8a96-036beaaf6030 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=90d9bd3a-d04e-4dd8-8b58-5401964dd291 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=06f6415b-787f-4b8f-aea9-75dc24de5a9f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b07a8628-6760-4efd-a70e-788d517cee28 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8302d324-3e6b-48dd-b98c-02e48643bdb3 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7bb6f489-e16c-4369-8c0e-62123b71cdfa | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dec8e676-21ad-453a-a797-744d8c89faa0 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dd405612-152a-4292-b4cf-feb4b94d19ee | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8c1458b-5afe-4289-a142-416a19a3f4e8 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=679aa5c3-dac1-463c-b5eb-e5625db5b100 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f33c1be4-4a58-43ec-a7f3-78532789b8de | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8c6e78b6-aab1-4869-b9d1-98105a772ef1 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9e2acc87-7ab8-4be6-b5ff-eb7546f07150 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=38cda9d7-0b3a-4445-ba16-858d3ff59c3b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07c2e7fe-5166-44f8-918b-4846946b3cfd | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97aae5b5-21a8-435e-89f1-4a8628f79345 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=38d62246-2cc7-4e75-942e-c2b945697674 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5c936aa3-8379-471d-9e20-f95e9401ea6b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c2140710-348f-4053-a591-76ef066c5248 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9c044292-0f22-4956-8d33-71dcb67ff9db | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=62a6c209-10e9-4f43-b9bd-95bd38e2148a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f0625c2-0e1c-4225-93a6-6b6e2d05fc62 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13be2dee-bff6-4bc2-8cba-eee5e90dd118 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9ae8f637-70af-4d3d-90c7-7e57efc172d5 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2d4e5312-549e-45ef-a005-efd910513f37 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1c57f1fd-618e-4e7b-b561-e80c364fcd9e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=583b6f6d-9dfc-43bb-a298-8496bfb8287e | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=891bd80b-9128-4284-9ab4-ea29fc944ef8 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d891285c-9a6f-40f3-aa9e-fccf7ad64a15 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0b901cde-3920-4c47-8678-6d49d58ae9dc | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d2bc695-4d21-4e95-89c4-c7dacdcc7a40 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=458090e9-eb9c-4153-baf8-a615affa71c1 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cd3d4ecc-8149-4070-81ba-a08a4005da2f | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=837d765f-5624-4adb-89a4-3c48e0665e6e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9eed2b4f-12e1-407c-93d1-011a7501b44d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=063a4783-6c2a-49c7-b254-87db84a91557 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=22876e08-465b-4853-865a-bbe5ffe4bfa5 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9afe1cf0-0760-4d9f-9753-80c16a4144c3 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2c64f1e3-9bdd-4df9-a2cb-bbe1411ba1b6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c562c85-e13b-4f36-8f63-123d14bdbaea | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=29965d20-b85e-4ed8-8663-a7ac7106f903 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f9b4702-d886-4b19-9997-5ae5516b31f9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e5882c1d-20a1-4507-a428-35d9228e9e23 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a8749560-25bd-4b19-98ca-2ac82d2cde50 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=59b0e398-3a3a-471c-ba47-6f35ac830c3c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5bab5a44-f949-4ed9-b74b-1df5210d5a3c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5210cdc7-3117-402d-af37-94741f610b58 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=37457629-d4d8-4a56-8a5c-dbfceca318cf | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=24c6d265-be5b-47c7-a7ce-9c970df695be | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c002c7be-ff6c-4c3e-9737-349272dee93f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b67aa7a5-e4a5-4b6c-af10-8b5ef5d05b4b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25c715a8-db34-4ec2-9a2a-69ae8f7953db | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67018b29-2c0f-4fdf-8b44-d6d0434ad540 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4036dc09-29ed-4a32-af32-40c7b750607d | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35fdabc7-3edc-4c76-9b51-543078974aa2 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f5c63d64-0829-4b53-ac0d-f4a0628a1d2f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d67c92e5-3ae7-4b74-a840-8b4824496e0c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=06350c32-2485-4233-9601-346820044bcd | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bdf2bc49-2527-4397-a0f5-b14fd874f524 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f456bc8-9425-4fe1-8151-bfc1823a51a0 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8d9e62d8-1bb9-49eb-a0bc-1182f0731309 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cfbb49ad-3fa9-4ea2-b181-9f26854d0efd | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0a565a70-41b2-4752-a079-8c864e2ea814 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=66b07b04-c324-4aca-93a8-5c6476af6773 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=489be729-b42e-4718-bfb3-a98ca8bd488f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e399c080-fba6-45b9-86d4-c05b7025ecd8 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2bd9d84f-19aa-4aa2-9a91-983be443b259 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1491bf13-05bf-4e26-83c0-c3680190ca85 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=df0214ec-183f-4eec-b694-a3c7cfd88d20 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b8223ad-69c5-4e47-84cf-93275a3db67c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=98ca3f33-87af-4512-b640-9e8cf5204d92 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5a21fe66-771a-4d85-910f-c6f2291fd113 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f6a62ff8-4c7e-42c7-b672-d6bb81079131 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d0bf79c0-7aa6-4535-a5c7-50818236e938 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=12a38f73-2262-4548-b39a-64ab46e2ec19 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bad235b9-a880-469f-b4ed-a0996eba64ab | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b897afc8-29f0-4765-9a69-6578b3d35e20 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=630e6f75-e06a-41c9-a73f-4e7bb65da353 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26df62a6-630f-4087-9189-6b956ffb2945 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88db4c22-bd15-423a-80b0-38ad362cd3d2 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e77e7a4a-4cc3-4c16-b222-0453d7eb9216 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ecf8f630-c1ff-47c0-9c32-d723dec861db | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=713366fa-da60-4b81-8778-90b61fdce484 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5a1dd359-76b6-43ab-b845-f47dcb356ebf | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e10bb77-5303-4dfe-a99d-b6fc8af0abf9 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64a81071-5f30-4d06-b33a-f0c24edb0781 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
