recommendations listening on port 3003
recommendations request | id=ea351388-11c2-4ec4-98a2-2ba83410cbda | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=de0171a4-c821-4de8-83a7-e1a845f6c334 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=64 | catalogMs=140
recommendations request | id=aa5ede0b-eb28-4b48-a55d-1a29fd7c10d5 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=65 | catalogMs=139
recommendations request | id=c8d13b6f-fd3e-4f3a-89e9-50e032534384 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=63 | catalogMs=133
recommendations request | id=e1bdb2ff-6e7c-4fa3-9465-5cfd4803ffdf | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=57 | catalogMs=121
recommendations request | id=3b7098c9-964a-4c99-b610-0aa1963a9581 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=56 | catalogMs=132
recommendations request | id=890a2bab-31ad-4ec4-9954-2d06928c5946 | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=56 | catalogMs=135
recommendations request | id=4a96ee07-dc19-44fd-8cfb-46326623eaf6 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=49 | catalogMs=126
recommendations request | id=8b007246-37ba-46bb-8508-de8cb7dc57ed | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=45 | catalogMs=125
recommendations request | id=21d1aaf9-1b63-464d-aa22-f77e9ab523db | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=45 | catalogMs=125
recommendations request | id=da82bef5-0b49-47e7-bafe-baf57b3b3784 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=44 | catalogMs=130
recommendations request | id=5adc6997-307d-42af-b60b-83b1d68a209e | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=53 | catalogMs=121
recommendations request | id=5853f451-c3a8-424b-b805-c1039c26914b | GET /recommendations/1 | status=200 | durationMs=139 | usersMs=52 | catalogMs=137
recommendations request | id=6ddbb343-c632-4b02-94b2-e6a826b6aa69 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=50 | catalogMs=138
recommendations request | id=62f3a311-e4ca-45a0-b161-faa2ac5e6973 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=49 | catalogMs=141
recommendations request | id=34063356-3c77-4a29-990a-7a67c69b9daf | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=53 | catalogMs=140
recommendations request | id=986527cf-b16b-4e93-bc20-144e4480b899 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=54 | catalogMs=137
recommendations request | id=69973a9b-57f1-44e8-a256-1a3a48c2d84f | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=56 | catalogMs=140
recommendations request | id=2bad2604-34cf-49e3-bbb8-9faa4f1192f6 | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=56 | catalogMs=141
recommendations request | id=0296e501-1ed8-455e-b306-b3361a4458c5 | GET /recommendations/1 | status=200 | durationMs=146 | usersMs=57 | catalogMs=143
recommendations request | id=5028dd75-14cb-488e-9f2d-3bdf85e04541 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=58 | catalogMs=148
recommendations request | id=2e8ccd06-87f7-4fae-8ba0-02244638fe49 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=59 | catalogMs=147
recommendations request | id=e45a2402-bcd7-48da-9237-95720696b6a6 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=60 | catalogMs=148
recommendations request | id=2e7a716c-e81a-47c1-ba57-3bde1577a838 | GET /recommendations/1 | status=200 | durationMs=153 | usersMs=61 | catalogMs=150
recommendations request | id=66965b2b-b594-4c82-b0c5-3b9b0c7569a2 | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=72 | catalogMs=153
recommendations request | id=45809b91-e5e5-4e18-bf1d-859f4930cf6a | GET /recommendations/1 | status=200 | durationMs=157 | usersMs=72 | catalogMs=156
recommendations request | id=0fba03a9-c0e0-4c84-bdb9-46acfd3bd995 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=72 | catalogMs=157
recommendations request | id=189502ab-4395-4840-9c88-96055ca0941f | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=73 | catalogMs=152
recommendations request | id=3677b0a3-50c1-4b82-b910-2a7e69ff5824 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=70 | catalogMs=151
recommendations request | id=1b2fb3eb-08a0-487e-a6e2-aa65a4e5f2ae | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=79 | catalogMs=137
recommendations request | id=25407c27-a3ee-4024-b6e0-3638cdec340c | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=79 | catalogMs=139
recommendations request | id=40cb51e5-b051-48c9-8608-49916799a1cd | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=79 | catalogMs=139
recommendations request | id=25d2adeb-91dc-4ae6-903b-915c6ffdb94e | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=83 | catalogMs=143
recommendations request | id=4b05238f-0ae3-4dce-a974-fab225ba8924 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=83 | catalogMs=133
recommendations request | id=ac6b9f97-8626-479c-9d66-11a65e591ff3 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=81 | catalogMs=134
recommendations request | id=3598ec21-17c8-4f8e-bee5-8130b00891ba | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=80 | catalogMs=136
recommendations request | id=1baf203a-bed1-4af0-80a9-3f805222b248 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=80 | catalogMs=139
recommendations request | id=8354f4e2-374c-4205-9c9f-2d0b4683e3ee | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=79 | catalogMs=141
recommendations request | id=6c096bcd-888e-49f1-8824-4c9e83959925 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=82 | catalogMs=130
recommendations request | id=b09f43b7-a9c2-46f4-a665-af082786d38c | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=76 | catalogMs=130
recommendations request | id=00f138cb-e9fb-438d-a474-ab9c337fe208 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=76 | catalogMs=132
recommendations request | id=f2fa85b6-6a32-4221-9cee-02d5b7e9b939 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=73 | catalogMs=132
recommendations request | id=f3820870-a00a-4b08-87e5-62e7f0372766 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=73 | catalogMs=135
recommendations request | id=95b77741-e5ab-47b8-8bfb-2dcd82661790 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=63 | catalogMs=123
recommendations request | id=19ece6a7-985c-408d-ba0c-6ccce0ceb3ee | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=74 | catalogMs=126
recommendations request | id=2a06d8c2-5c0c-4d1e-b8d2-683569d74101 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=71 | catalogMs=123
recommendations request | id=c80ba0c4-a107-4a42-b16e-3ea5cc378620 | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=71 | catalogMs=121
recommendations request | id=a85c2756-6ad7-46a0-bcb2-8445b9690866 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=70 | catalogMs=124
recommendations request | id=70705e91-e136-4660-8833-13fed5b6fb2c | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=70 | catalogMs=125
recommendations request | id=dfc4e013-78d0-4466-9dc8-2008311eca4e | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=68 | catalogMs=121
recommendations request | id=0f1d10fc-a40d-4a09-8cdc-6f98c51acc49 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=67 | catalogMs=122
recommendations request | id=500d29c3-cd7a-4017-87e0-1aa45062cf2f | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=69 | catalogMs=121
recommendations request | id=68c1e56d-5c73-40f6-986c-529d2d4748eb | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=70 | catalogMs=120
recommendations request | id=97d5a15e-00cf-4596-8d2c-d39f85cd651e | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=69 | catalogMs=126
recommendations request | id=49c9c8f0-f8b2-41d4-a97f-c81a12012376 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=80 | catalogMs=128
recommendations request | id=56b9ab12-ef0e-4f3e-a1c4-c63701197c1f | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=78 | catalogMs=131
recommendations request | id=22196364-29da-4f50-89b4-7c8fd29a89b6 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=77 | catalogMs=132
recommendations request | id=cfd6c3be-5db4-4278-a0c3-2dc5d484c7af | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=78 | catalogMs=133
recommendations request | id=fd9605a0-7169-404b-a663-31ed77fd4d58 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=79 | catalogMs=136
recommendations request | id=eb9038f6-cba1-4b66-b9b9-b1c6b113ca94 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=79 | catalogMs=139
recommendations request | id=1427c648-747a-4ea0-8d5f-ad331b159044 | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=79 | catalogMs=143
recommendations request | id=690bd668-24a3-49f5-a4c1-0e79f2708633 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=80 | catalogMs=142
recommendations request | id=1d2fe929-2422-45f0-a499-ef4e0cda9a82 | GET /recommendations/1 | status=200 | durationMs=146 | usersMs=81 | catalogMs=144
recommendations request | id=c206e6f8-f0aa-4a8d-add1-a4e710e956a2 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=81 | catalogMs=147
recommendations request | id=3de84447-3996-4912-a054-80d2df92dcc7 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=82 | catalogMs=140
recommendations request | id=8597cbd3-dd43-4738-a835-18d4c66bbbd8 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=81 | catalogMs=142
recommendations request | id=2b26869b-b660-457e-a989-0e785bb0179d | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=82 | catalogMs=145
recommendations request | id=d2f009dd-f40b-4a2d-a750-f8e7e3ba67b7 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=82 | catalogMs=149
recommendations request | id=e9f3c0ec-959a-423c-8fec-f07595099341 | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=82 | catalogMs=152
recommendations request | id=e6f19ac9-6d45-4c53-81b9-9899f43a22e3 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=81 | catalogMs=138
recommendations request | id=de2bb74c-26da-4bd3-9839-a8a0d358736b | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=80 | catalogMs=137
recommendations request | id=dd6c1a4a-297f-466e-bbe5-786fa1c5eeb0 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=80 | catalogMs=142
recommendations request | id=7f123f0c-1888-47a2-bfbd-b40b35a8c181 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=79 | catalogMs=142
recommendations request | id=8c7665f0-5221-4672-a12a-ce88718af0c4 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=88 | catalogMs=132
recommendations request | id=cd468036-43c5-42e9-9055-1000ec51ac55 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=87 | catalogMs=134
recommendations request | id=8c5b7a5c-e489-4fbc-be01-ba7518b9e1b6 | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=83 | catalogMs=131
recommendations request | id=274fb745-75c3-43b0-ac62-6a861cac208a | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=78 | catalogMs=132
recommendations request | id=fba8a8a2-a218-4c9f-a768-a72006caf0e2 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=77 | catalogMs=135
recommendations request | id=f5701137-5469-4001-8443-63f98222ad22 | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=79 | catalogMs=138
recommendations request | id=ea63deb8-5ed8-4f83-9ac1-20bea9edc0f3 | GET /recommendations/1 | status=200 | durationMs=146 | usersMs=81 | catalogMs=144
recommendations request | id=8b418242-a2f7-477f-9ba6-62dd6281162b | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=81 | catalogMs=145
recommendations request | id=ebb6db62-5060-4ed9-b04e-a148b246c7ff | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=84 | catalogMs=140
recommendations request | id=8bbca27b-ea59-4368-93d4-cf0637da72a5 | GET /recommendations/1 | status=200 | durationMs=146 | usersMs=83 | catalogMs=142
recommendations request | id=df1827dc-7e4d-4fa7-b226-50d0c599d9b6 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=83 | catalogMs=147
recommendations request | id=f282db9f-4d81-4f8d-a58d-a3559fa5ef42 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=83 | catalogMs=148
recommendations request | id=fc2ae76f-bb07-4c7f-8e11-12078894e53b | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=84 | catalogMs=151
recommendations request | id=c7cd27e3-1b3b-4bb8-a8e4-ecc2c3c526e1 | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=84 | catalogMs=159
recommendations request | id=b1356d4e-cf4d-4063-9f10-1eed76e46641 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=95 | catalogMs=158
recommendations request | id=2d0b5060-cbbf-4598-9a6f-4b725ab7f04d | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=92 | catalogMs=158
recommendations request | id=cf3783a6-330a-4315-9a76-fc30e4c317d1 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=96 | catalogMs=144
recommendations request | id=249708b5-cca4-45d7-9ec6-5bc8d8d8963d | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=91 | catalogMs=142
recommendations request | id=f0b86638-a963-4ebf-808f-aec2b0f839c0 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=88 | catalogMs=142
recommendations request | id=59a7fa74-74c3-45f5-bfae-cd8ef6be7c88 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=84 | catalogMs=127
recommendations request | id=4fcb7b23-661b-432c-ad51-716fba63519e | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=88 | catalogMs=128
recommendations request | id=b82ef084-8b83-427f-973b-c415c8385721 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=88 | catalogMs=131
recommendations request | id=bc8444e6-3663-44da-854e-7e6988101b04 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=88 | catalogMs=131
recommendations request | id=2681e330-d5d5-432a-bcb1-fb4bffbe803f | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=88 | catalogMs=135
recommendations request | id=adcb562b-1d09-41bd-a261-105dbdf9698f | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=98 | catalogMs=132
recommendations request | id=76c07b3b-e1dd-48c9-a713-584ced427bde | GET /recommendations/1 | status=200 | durationMs=153 | usersMs=97 | catalogMs=138
recommendations request | id=3ed0cbf1-b94b-49b0-8534-3eb4640f2783 | GET /recommendations/1 | status=200 | durationMs=156 | usersMs=98 | catalogMs=153
recommendations request | id=e9c95cb3-c5b3-46a2-b2c0-0d9a30289572 | GET /recommendations/1 | status=200 | durationMs=157 | usersMs=98 | catalogMs=154
recommendations request | id=53fd09b2-954f-40eb-b92a-b297043e0a70 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=98 | catalogMs=149
recommendations request | id=1df28f58-949d-4489-8fe2-5d179ca4f383 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=106 | catalogMs=146
recommendations request | id=5112e07d-e502-4a52-a0ad-689d28779255 | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=105 | catalogMs=144
recommendations request | id=618b1045-b1a5-499e-a5ad-6ceb11962311 | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=98 | catalogMs=140
recommendations request | id=ec84647c-c426-42d7-9bec-d636241036b9 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=93 | catalogMs=130
recommendations request | id=354da7bf-c68c-4812-86fe-e0a21967ec03 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=93 | catalogMs=132
recommendations request | id=713a3ff9-2a04-4002-8f2e-1145023eddd9 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=111 | catalogMs=121
recommendations request | id=dd75d72a-b6eb-4426-8d0b-554065f84ae3 | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=111 | catalogMs=124
recommendations request | id=6799cad5-7b5f-4c6c-a0a0-89a6d1b0e108 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=110 | catalogMs=121
recommendations request | id=44f0cfe2-79e7-482e-ac36-85586f6a2d69 | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=112 | catalogMs=123
recommendations request | id=9a2ed484-6e0e-4478-913c-774783923088 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=112 | catalogMs=124
recommendations request | id=6cd62ba4-6007-453e-8058-db3c8457c541 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=111 | catalogMs=127
recommendations request | id=3cef19ba-db9a-4adb-b342-422bdedf3945 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=111 | catalogMs=131
recommendations request | id=6ed381ad-2e77-4ef4-9204-6d75fba0efb5 | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=111 | catalogMs=137
recommendations request | id=cfcb2bab-bd14-412f-ab6b-fe1d9655e12b | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=110 | catalogMs=136
recommendations request | id=d387feb5-d462-4d1f-a220-2274c4f1dc21 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=112 | catalogMs=139
recommendations request | id=0987a785-a1ae-49cc-8ff1-cfb6356cea8a | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=111 | catalogMs=135
recommendations request | id=0a542c21-140d-4323-ab3e-79a1c66a128e | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=106 | catalogMs=124
recommendations request | id=f32b5d63-148a-4d2f-b271-694301e62395 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=106 | catalogMs=131
recommendations request | id=7934a15f-c5e4-4ce6-bb84-46afd7cf7bd7 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=110 | catalogMs=131
recommendations request | id=3f91eac8-ea72-4ec4-a7a6-5db12b4a1b70 | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=107 | catalogMs=123
recommendations request | id=52c817a9-70bc-4bd6-8095-58b6885fb0bc | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=107 | catalogMs=123
recommendations request | id=2967d50a-f978-455e-a277-888b660a107f | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=107 | catalogMs=126
recommendations request | id=31c8dbf6-27a1-43d5-9c44-bbf2da1ac283 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=110 | catalogMs=115
recommendations request | id=893c4364-b4eb-4057-a9d2-9a6937050de6 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=107 | catalogMs=113
recommendations request | id=e408ebe6-bcd7-40c1-9682-09777a241f7e | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=106 | catalogMs=116
recommendations request | id=658c63fe-efd8-4fe3-8cee-88835b19b2f3 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=95 | catalogMs=108
recommendations request | id=eda51254-10c6-417d-8085-fdd900f6d339 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=94 | catalogMs=113
recommendations request | id=c2f56ee2-30b2-468b-8453-ce611ab3e829 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=94 | catalogMs=117
recommendations request | id=1185ed6c-06dc-4902-98ba-4a31027f64b6 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=103 | catalogMs=110
recommendations request | id=fe775e31-c851-457e-9e51-873ebd87c8f9 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=102 | catalogMs=114
recommendations request | id=79d212bc-243e-4753-80fe-d47263bbd7d8 | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=101 | catalogMs=105
recommendations request | id=386dfa93-96ea-436c-a392-85cadce5e10b | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=100 | catalogMs=110
recommendations request | id=c282333a-634d-4511-b566-5b5e414fabfd | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=99 | catalogMs=107
recommendations request | id=14d8f696-a7d0-4539-aa38-37a8f5571a8b | GET /recommendations/1 | status=200 | durationMs=106 | usersMs=94 | catalogMs=104
recommendations request | id=1bcc3f01-a384-45da-8edc-e5a0c7492eee | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=94 | catalogMs=106
recommendations request | id=97a6174e-ade4-4cdc-9b2f-bf9463ff6dbc | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=94 | catalogMs=109
recommendations request | id=fd84caac-199a-48d5-abb9-1cd46ea76040 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=94 | catalogMs=112
recommendations request | id=4c254855-227f-4b9e-89ba-674d5593a85f | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=88 | catalogMs=107
recommendations request | id=f5378c62-2db0-4d38-ae40-5e1e0f72735e | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=88 | catalogMs=115
recommendations request | id=2c9409c1-0444-4f81-a6f4-6283ef73a285 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=88 | catalogMs=118
recommendations request | id=faaaf9fa-4463-4ca0-9dd8-aa7067a582a8 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=75 | catalogMs=107
recommendations request | id=e2a3aea3-d175-4103-af49-9521c1c7220c | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=74 | catalogMs=109
recommendations request | id=e5546fbd-238e-4442-9faf-2b842b204af2 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=75 | catalogMs=112
recommendations request | id=25414e6a-9387-4bf8-8552-b580efb2e742 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=75 | catalogMs=120
recommendations request | id=521f24a7-08bc-4025-a5cc-65f3098319e4 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=72 | catalogMs=118
recommendations request | id=09cbbff9-140a-4836-b3b0-7eeea19f1b13 | GET /recommendations/1 | status=200 | durationMs=122 | usersMs=72 | catalogMs=120
recommendations request | id=d97c33db-9abc-4372-b9c8-39bdc5f80a07 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=71 | catalogMs=122
recommendations request | id=89430ec5-ec8f-45bd-ad4c-bf3543170fbc | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=70 | catalogMs=127
recommendations request | id=17dfe43c-ad28-49fe-9827-f247dca68b48 | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=72 | catalogMs=122
recommendations request | id=d89de251-cdcd-4707-9c14-524282113683 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=65 | catalogMs=112
recommendations request | id=bbf42b08-28e7-4748-86eb-4931ce089942 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=64 | catalogMs=114
recommendations request | id=b32485a1-9b16-4966-b581-ade5fbcb56d0 | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=64 | catalogMs=116
recommendations request | id=98e565ad-20c7-49aa-a75b-fdea2e384474 | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=64 | catalogMs=125
recommendations request | id=6b443fbd-0723-4be7-9042-470b2d21786c | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=64 | catalogMs=127
recommendations request | id=572b1b5a-ce7c-4422-96a0-6120c4c3e0ef | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=63 | catalogMs=129
recommendations request | id=cdda0827-fca3-4f8d-a363-375309b35e3f | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=63 | catalogMs=136
recommendations request | id=23f8b55b-d713-48a6-9a11-bda73d2c0e49 | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=60 | catalogMs=136
recommendations request | id=b1b51e52-8000-45c1-8779-624997ab03a2 | GET /recommendations/1 | status=200 | durationMs=140 | usersMs=60 | catalogMs=138
recommendations request | id=b59bb587-90d0-40a2-8450-7a7153ed2eec | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=59 | catalogMs=140
recommendations request | id=b6a6458a-7082-40c4-8a22-11ff4317cd4d | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=47 | catalogMs=129
recommendations request | id=226a2ec5-dbbb-453a-91fc-a1f7e4c1c001 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=42 | catalogMs=127
recommendations request | id=ef9a76eb-3ffb-4a5d-ad0b-0f05329adcd4 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=39 | catalogMs=127
recommendations request | id=4778d57a-b3c2-496f-ad24-154c3aafcaf3 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=36 | catalogMs=129
recommendations request | id=ab1c8ab0-7bde-4130-aa1c-47c0297046b6 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=31 | catalogMs=131
recommendations request | id=be9b924a-8b38-426c-8488-1d7f6072cfac | GET /recommendations/1 | status=200 | durationMs=149 | usersMs=30 | catalogMs=144
recommendations request | id=729b06c9-939e-4f97-ab5f-fb3b94291b44 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=28 | catalogMs=147
recommendations request | id=eb0c9c44-e03d-4126-bcc8-8e64368ba435 | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=26 | catalogMs=147
recommendations request | id=169f7ca4-0396-4a34-bede-ee428c31f518 | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=26 | catalogMs=156
recommendations request | id=5f1a2acd-d3c8-485d-a6d1-434d3254fdf5 | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=25 | catalogMs=164
recommendations request | id=5bb885ee-b619-4f08-aa54-e8f4c423b73e | GET /recommendations/1 | status=200 | durationMs=170 | usersMs=25 | catalogMs=167
recommendations request | id=a9cbf11c-efca-4238-b3a4-bfea8397dd9c | GET /recommendations/1 | status=200 | durationMs=173 | usersMs=25 | catalogMs=171
recommendations request | id=368dbce5-135c-49d7-bc2d-3bfe99d8ce6a | GET /recommendations/1 | status=200 | durationMs=177 | usersMs=24 | catalogMs=173
recommendations request | id=bad85115-3889-41fb-828b-30b0bb51212b | GET /recommendations/1 | status=200 | durationMs=180 | usersMs=24 | catalogMs=177
recommendations request | id=590b3dc0-55f9-482a-b84f-139a175c1ebc | GET /recommendations/1 | status=200 | durationMs=181 | usersMs=22 | catalogMs=177
recommendations request | id=416cac0e-bceb-47ec-9020-5de0be8f89b8 | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=19 | catalogMs=178
recommendations request | id=c6eaa119-1936-45c7-b2f0-be1cdb99087c | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=18 | catalogMs=186
recommendations request | id=a9de5e79-ebbe-47d2-aeeb-182ec777c490 | GET /recommendations/1 | status=200 | durationMs=187 | usersMs=18 | catalogMs=185
recommendations request | id=d8091bd6-a2c0-4f6a-8c81-fc8abb67ee07 | GET /recommendations/1 | status=200 | durationMs=185 | usersMs=14 | catalogMs=183
recommendations request | id=14998550-41e1-4df1-938f-073d81466342 | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=14 | catalogMs=186
recommendations request | id=07c7b12e-4d51-41c1-bc63-9cf6427aa6b4 | GET /recommendations/1 | status=200 | durationMs=192 | usersMs=14 | catalogMs=190
recommendations request | id=53fe622b-8374-45dc-ad78-17f18dd5714a | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=12 | catalogMs=188
recommendations request | id=d83be166-55ee-4aa7-a03d-0a20e147ddb4 | GET /recommendations/1 | status=200 | durationMs=193 | usersMs=12 | catalogMs=191
