gateway listening on port 3000
gateway request | id=9aee0c55-e3a3-4075-9a06-9706d21782e7 | GET /health | status=200 | durationMs=16 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=0197d1b9-664f-4dff-998d-a14d84f22c88 | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ad72201-025e-49e2-a3be-5f8817441681 | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e1797221-a5c5-49a7-8472-0c09c1da4250 | GET /api/recommendations/1 | status=200 | durationMs=38 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7a84c70e-e7e5-4d51-a1f8-637ef784fcbb | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17f9b185-43f0-435c-8045-6ae0d2d09887 | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3761cdfd-577e-45a1-bf70-f17c25787943 | GET /api/recommendations/1 | status=200 | durationMs=65 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1271f83d-f2a4-47c7-ac06-81f30dd308e3 | GET /api/recommendations/1 | status=200 | durationMs=66 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=467f5d11-7c51-431f-b16c-8a0ec8a471d9 | GET /api/recommendations/1 | status=200 | durationMs=66 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b2801495-ea8a-48e8-af28-15d4b7b276db | GET /api/recommendations/1 | status=200 | durationMs=67 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a94905e0-60a6-41d6-ac2f-6ccc470a598f | GET /api/recommendations/1 | status=200 | durationMs=67 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=db407287-09a0-43cb-91d4-4d2c1a2707eb | GET /api/recommendations/1 | status=200 | durationMs=67 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2f0c351b-408c-414e-9d3f-83861265d1fb | GET /api/recommendations/1 | status=200 | durationMs=68 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fe7a17ee-b30c-42e5-ad0f-9364bf581cd3 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a2221b35-d487-4451-9620-06bcf99c20e9 | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ef8a2ba-b066-4f8b-b12d-4bdd8e92d785 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bac24a98-d7c7-4d25-9a7c-f29d91f905e1 | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=75ad5875-0a7b-409a-af07-ed56e7797f4c | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5550cc5f-38d7-4931-8bf3-c62849c4ea52 | GET /api/recommendations/1 | status=200 | durationMs=69 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=486ab367-8fc1-463f-addb-f14b4b59b86c | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=03b10d03-1197-4d8c-ad1e-9ec9ee5cfed7 | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ff5d6b0c-c84c-4ad0-bfc6-4392fa06886a | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7c137f4a-62ce-4dcf-921e-bec90a77e9e3 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e40efa61-54a4-43a5-a870-3347d79f8d4b | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7f27a3ff-abe8-42cb-a2db-94d2d9a22576 | GET /api/recommendations/1 | status=200 | durationMs=126 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64a9c218-b1cf-41e8-bfee-a5a39d766ef8 | GET /api/recommendations/1 | status=200 | durationMs=120 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d73f081-e35a-4afa-9f19-e0771ab6881c | GET /api/recommendations/1 | status=200 | durationMs=119 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1d77899a-9b6d-453f-b5dc-60040b1db06f | GET /api/recommendations/1 | status=200 | durationMs=121 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1c782ecd-2455-426b-82ae-33beeeb514e1 | GET /api/recommendations/1 | status=200 | durationMs=124 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e494496-107b-427b-94b0-6bbeba4dfceb | GET /api/recommendations/1 | status=200 | durationMs=117 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0cffb9b3-a784-4da7-8804-555ada1bd0ef | GET /api/recommendations/1 | status=200 | durationMs=118 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8eb403ad-88bf-4559-a834-ada106dfcac8 | GET /api/recommendations/1 | status=200 | durationMs=114 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e57966a3-50ae-450a-9738-98edf7accf6b | GET /api/recommendations/1 | status=200 | durationMs=126 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=872e53d4-3cce-4f7a-9452-31e4454b6878 | GET /api/recommendations/1 | status=200 | durationMs=118 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2df5196b-397e-4214-b77a-85fdf02aff0d | GET /api/recommendations/1 | status=200 | durationMs=120 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=14d3e978-77c0-4d17-bf43-52be4dbbe26d | GET /api/recommendations/1 | status=200 | durationMs=115 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=15499772-5145-491e-bcc1-0b4a4b14c012 | GET /api/recommendations/1 | status=200 | durationMs=117 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f574e7e1-75ef-4c9e-ac65-d51775d2a391 | GET /api/recommendations/1 | status=200 | durationMs=123 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e73c0d26-f196-4358-9ff1-c867d551adb3 | GET /api/recommendations/1 | status=200 | durationMs=126 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ef07cc03-c937-42be-834d-fc46a51746ad | GET /api/recommendations/1 | status=200 | durationMs=112 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25c3bdc0-eab8-4113-b063-855f84b0f847 | GET /api/recommendations/1 | status=200 | durationMs=115 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=96dd4318-bcf0-43d4-a877-e09404dbcc1d | GET /api/recommendations/1 | status=200 | durationMs=118 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ec15eff3-4fb4-4331-90da-70df99bea2d6 | GET /api/recommendations/1 | status=200 | durationMs=115 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a03a7387-db27-49d0-a8ef-cd778b6c3aac | GET /api/recommendations/1 | status=200 | durationMs=117 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1dd7b893-7fe5-40a0-aaa8-e690ae6213f1 | GET /api/recommendations/1 | status=200 | durationMs=115 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d0f7fbfa-de9b-4645-8418-ccc623b94439 | GET /api/recommendations/1 | status=200 | durationMs=106 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=80fb4ede-4b63-4da2-9d82-f76130b90b95 | GET /api/recommendations/1 | status=200 | durationMs=106 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed8408ac-ace5-4cfe-afaa-247eee03a42d | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=84cf2482-59d7-4187-8411-f91165211a40 | GET /api/recommendations/1 | status=200 | durationMs=100 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5a7ba66d-f5cf-4663-9533-306c83277ef6 | GET /api/recommendations/1 | status=200 | durationMs=100 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bcc1747a-7a10-4c7f-a2c3-52ff7afa206e | GET /api/recommendations/1 | status=200 | durationMs=103 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eed023e8-a900-4389-b126-1bd4a3c7c9ae | GET /api/recommendations/1 | status=200 | durationMs=104 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf43bf2f-d53d-4b62-a11e-ba15680734d6 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=693f17cf-da9f-4c0e-9b75-0b97b0e9ab6c | GET /api/recommendations/1 | status=200 | durationMs=98 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=220bfed7-4090-4a7a-b347-e8e90c73f717 | GET /api/recommendations/1 | status=200 | durationMs=128 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f70abc0-3d1e-4196-b9e6-1fe99dfe332b | GET /api/recommendations/1 | status=200 | durationMs=132 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d899a0f1-99de-4b5f-9ff8-815ba42cd14f | GET /api/recommendations/1 | status=200 | durationMs=126 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e738f70-9af1-47b0-bf14-deb9c550b052 | GET /api/recommendations/1 | status=200 | durationMs=127 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=60d6e783-e1d7-4215-8915-dba38e5fec29 | GET /api/recommendations/1 | status=200 | durationMs=124 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=068fa46d-2c9d-44f1-8848-c1e0b210e3d9 | GET /api/recommendations/1 | status=200 | durationMs=128 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5fea876b-3ed0-4183-9507-ac2619343801 | GET /api/recommendations/1 | status=200 | durationMs=127 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7724aa7e-b4e8-4bfb-80d2-065bec381f50 | GET /api/recommendations/1 | status=200 | durationMs=133 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d9bf5197-65cc-4150-90ee-5cd28b11f9dd | GET /api/recommendations/1 | status=200 | durationMs=123 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b2b91b22-5344-493f-b49b-c5661b29f317 | GET /api/recommendations/1 | status=200 | durationMs=122 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0e5fea81-98bf-4e9f-8fe6-3e3838a63325 | GET /api/recommendations/1 | status=200 | durationMs=105 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49f89ef6-4cef-4976-86df-b5094b7cd4a0 | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8574ff5d-df97-49ac-856c-29abdd85dff2 | GET /api/recommendations/1 | status=200 | durationMs=70 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=485afbad-5c1e-445e-8446-c9564e7066a8 | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49440315-4389-4034-8639-66b661ad61cf | GET /api/recommendations/1 | status=200 | durationMs=77 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5acf1fff-214a-40d7-99ba-cca5e77c5285 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=20698c2c-37c3-4e8f-8fc9-45cddca9bd96 | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1ed7fb5a-bf55-4239-a973-0585e4f1c5df | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7a8d0086-ff66-48ca-99d5-60b0b243a7ab | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f10e27d6-9baa-49eb-8031-35050a250c5c | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19654b26-0923-40b8-982d-b91e5db25a8c | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=050c216f-3a12-484a-8948-12bfcf31ff88 | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b54ccf0c-530d-4446-aeb9-77e65a3c5c81 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d8863480-c0ea-4721-9b5d-32d5b5900d8e | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7a1a7020-b1e7-4979-87a1-eb2e15768d74 | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c4a428d3-39b5-4b44-b06b-12949f64ec76 | GET /api/recommendations/1 | status=200 | durationMs=69 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d2e2dd0e-c7cf-44fc-8be7-e7e765557c26 | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1bc5cb85-8b4f-4336-8b7d-ad716915e462 | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=99290565-3900-427a-afe9-dce459aef2fc | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=85b0f3c6-380f-41b6-a2cf-af91f186550f | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f4e5fbad-9e98-4b50-b8d9-de3650470941 | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2c593df7-e51c-4a8b-bd3e-f15a7c82aece | GET /api/recommendations/1 | status=200 | durationMs=88 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b5bf25f1-0090-4a3a-accd-71dc7b3ee2d9 | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=70bfc92c-d67f-449b-aac2-bcc4b5486538 | GET /api/recommendations/1 | status=200 | durationMs=77 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=617af350-6f9d-454c-aef2-6d4a018a0b01 | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c22c013f-7239-4844-8bf7-97714dd2273b | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94448905-b457-4843-b7e5-01b3f258c104 | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e0f7b56-e01e-4c74-b310-4a08e17e1d4b | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c55b5c0-4fbc-4123-aed5-3b20733fc685 | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=03f7c55d-5afd-4ee8-91ba-3dae4a1fa448 | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2654f391-31fc-4386-b28b-50bb811ffe71 | GET /api/recommendations/1 | status=200 | durationMs=62 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d46c1766-4ce3-442e-9e3b-eae97add03be | GET /api/recommendations/1 | status=200 | durationMs=45 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cde0d1e6-6e8b-45c1-bb81-531bb10de1df | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=53c20a16-5325-4a42-bdaa-85fd968afd05 | GET /api/recommendations/1 | status=200 | durationMs=37 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4fe86855-7ccb-49a4-80b7-a8d9a58e0b49 | GET /api/recommendations/1 | status=200 | durationMs=37 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=61d2621c-dff9-4176-8ea4-538c07059a0f | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a4643197-0e49-45cc-8521-99711588e87c | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e042f909-000c-4a6d-9545-4f87e59df2b9 | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=86edd748-983e-4e02-825e-975f157c9fa9 | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f50bd832-4c53-438f-bbfc-dea8b3815f9b | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=703e763f-3742-47c4-a267-fa018280541b | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=503915d8-ad37-4669-a5ba-1dbdbaceb1a3 | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8a0390cc-7832-4856-8ece-e603778eea67 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=45c7e6ba-924a-44c0-82fc-b92ff2845ef9 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b1d94b0f-766a-4dbe-a390-4022f7d61893 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=18c19056-712a-41d0-8a18-db4ada41a0d8 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=435ea1dd-343d-4df2-be7b-4b9f352b9a73 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5b9a4706-acd8-4e3e-97aa-493af798d658 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=51dad243-d435-44b4-8968-2a094f85cdf2 | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f81162bb-87b3-48d4-83c4-8beef5370fc3 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbca0cef-3c69-4a6d-bc29-3c03ce8668dc | GET /api/recommendations/1 | status=200 | durationMs=38 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=37a34a26-d48e-4cac-88d5-fedaf9b718db | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd4c0f3b-0ccd-4400-bf34-ca501477fc03 | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=71b50be2-10f5-4abd-b65e-13503d1c796a | GET /api/recommendations/1 | status=200 | durationMs=45 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fc4efd27-21be-4e95-aa91-20efdd83e9f0 | GET /api/recommendations/1 | status=200 | durationMs=49 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d6cd6dd2-5ef0-4021-a0ad-ed34e7f55b23 | GET /api/recommendations/1 | status=200 | durationMs=42 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27846250-dfe7-4b9e-9152-06395864c350 | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17134834-6b97-4336-8c78-dfb024524da5 | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4efa5d55-43a8-459c-a35d-d866f234c608 | GET /api/recommendations/1 | status=200 | durationMs=45 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cc3083fb-3f01-4b26-8e69-b86ab387f560 | GET /api/recommendations/1 | status=200 | durationMs=46 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fed51bbe-f515-4940-8c63-549c328314d2 | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97b0cb9e-28ed-4431-84c7-433b9ec0a8fd | GET /api/recommendations/1 | status=200 | durationMs=36 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6090e614-5218-4d40-8f52-d9ecf385b541 | GET /api/recommendations/1 | status=200 | durationMs=49 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1bc9cbcd-e125-4448-a22f-eb12431a233f | GET /api/recommendations/1 | status=200 | durationMs=55 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=62cd352b-c164-49f3-bd69-f77814af3faf | GET /api/recommendations/1 | status=200 | durationMs=52 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bbe60617-0852-4f60-8f53-89b3429aea1d | GET /api/recommendations/1 | status=200 | durationMs=51 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=acf18abe-1e5a-4df4-99bc-e1a5a2d388d3 | GET /api/recommendations/1 | status=200 | durationMs=47 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8bb2b6c9-01f2-47bb-8b1e-ff67dec460b1 | GET /api/recommendations/1 | status=200 | durationMs=36 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6c1975de-2b6f-4a57-8402-b9047b7759ac | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c170e17e-d600-4687-a669-467d205a236f | GET /api/recommendations/1 | status=200 | durationMs=36 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=704d1830-32f5-4495-9f51-2395f2f3deaf | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f394a01a-8a13-48c3-81ba-0632d53e9998 | GET /api/recommendations/1 | status=200 | durationMs=37 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=81e3a3ac-90ac-4bf9-81bb-a3a710dac5ed | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9ab41fb4-6b0e-4efc-841a-7b0f9012c1bf | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=55d5e925-d0d8-419b-8c60-21a4231b625f | GET /api/recommendations/1 | status=200 | durationMs=36 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a368ab83-f63e-40ac-804e-fbb18e4a6c10 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f01ad5dc-94d3-4e28-bcbd-07b2cba24227 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aadf0f3f-088c-4664-9009-8f5a11b65cb8 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49776e85-a693-45dd-90d0-933bfac4e31c | GET /api/recommendations/1 | status=200 | durationMs=51 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=06161f72-5d4e-4136-ab65-7ba5d322c6c5 | GET /api/recommendations/1 | status=200 | durationMs=49 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b3f6a259-b73d-4039-afd4-5f914ba51f54 | GET /api/recommendations/1 | status=200 | durationMs=47 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba898828-25f2-4b63-99e4-631cf352caa1 | GET /api/recommendations/1 | status=200 | durationMs=65 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=02930435-bd6b-4a1e-b08f-9a17d324dc06 | GET /api/recommendations/1 | status=200 | durationMs=49 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b8b1e9f9-961d-4bae-82b6-a76a753674e5 | GET /api/recommendations/1 | status=200 | durationMs=55 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=392fdafe-bc59-4ac6-bbb2-c3372ae147c4 | GET /api/recommendations/1 | status=200 | durationMs=56 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=60d0c8ef-7a90-447a-a83e-7dd1ef7fb400 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=20476711-494d-4c2e-bcc2-137a586f5263 | GET /api/recommendations/1 | status=200 | durationMs=55 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=33a1e1da-a584-4ad4-91b6-dad6d010f592 | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0cecdaf3-7e50-4b2d-85ab-634c75bdd380 | GET /api/recommendations/1 | status=200 | durationMs=58 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0e1099dd-0601-488d-b270-a88d4cfdf699 | GET /api/recommendations/1 | status=200 | durationMs=51 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9279c048-4729-4fa8-ae06-2cd4dfb7b503 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5a3744f8-71f8-4425-9d91-4ff4f0058286 | GET /api/recommendations/1 | status=200 | durationMs=51 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c2221076-d395-4e5a-aaea-01c577dcfc44 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=faf5b517-502c-4970-b08c-9d06cbf08dd9 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bdb72d42-c507-428b-b833-e516df5c10cb | GET /api/recommendations/1 | status=200 | durationMs=48 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b6462f28-8cf1-4e64-a374-cc857c3f3729 | GET /api/recommendations/1 | status=200 | durationMs=45 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d94c6cee-3ca7-42e4-bad5-98ff054a75dd | GET /api/recommendations/1 | status=200 | durationMs=48 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d6dae48c-8d63-4885-a43f-0196d9520238 | GET /api/recommendations/1 | status=200 | durationMs=45 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67ddb7cd-56e2-46f8-bba0-46d9ef5fcdb6 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed2871d3-4b8c-42d2-b921-9256d297604e | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e98b66e4-0c31-4e18-8927-f7b2b2d246be | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e26cf049-0055-4a03-aa1e-dc185ebba002 | GET /api/recommendations/1 | status=200 | durationMs=27 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7bb85bfd-bcde-4e60-bf1c-4a7909314c0c | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0e4e9412-3a5f-4227-ba80-79cf8da145aa | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=09c5d45e-2941-420e-bb75-b727c9bde93c | GET /api/recommendations/1 | status=200 | durationMs=30 | upstream=recommendations | cache=n/a | source=n/a
